_key,isShade,type,shaderPrefabPath,noShaderPrefabPath,colorList,rgbaPercentage,colorProportion,gradientProportion,opacity,color,status_one,status_two
block1,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#73b06e"", ""gradientParam"": ""#72b16d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#2b5e28"", ""gradientParam"": ""#2c5f28"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5aa056"", ""gradientParam"": ""#4d974c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3a7c36"", ""gradientParam"": ""#347731"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#479143"", ""gradientParam"": ""#488b40"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#0e261a"", ""gradientParam"": ""#0e261a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.619718309859155, ""gProportion"": 1.2137931034482758, ""bProportion"": 1.6417910447761195}, {""rProportion"": 0.6056338028169014, ""gProportion"": 0.6482758620689655, ""bProportion"": 0.5970149253731343}, {""rProportion"": 1.267605633802817, ""gProportion"": 1.103448275862069, ""bProportion"": 1.2835820895522387}, {""rProportion"": 0.8169014084507042, ""gProportion"": 0.8551724137931035, ""bProportion"": 0.8059701492537313}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.19718309859154928, ""gProportion"": 0.2620689655172414, ""bProportion"": 0.3880597014925373}]","[{""rProportion"": 0.991304347826087, ""gProportion"": 1.0056818181818181, ""bProportion"": 0.990909090909091}, {""rProportion"": 1.0232558139534884, ""gProportion"": 1.0106382978723405, ""bProportion"": 1}, {""rProportion"": 0.8555555555555555, ""gProportion"": 0.94375, ""bProportion"": 0.8837209302325582}, {""rProportion"": 0.896551724137931, ""gProportion"": 0.9596774193548387, ""bProportion"": 0.9074074074074074}, {""rProportion"": 1.0140845070422535, ""gProportion"": 0.9586206896551724, ""bProportion"": 0.9552238805970149}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block2,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#73b06e"", ""gradientParam"": ""#72b16d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#2b5e28"", ""gradientParam"": ""#2c5f28"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5aa056"", ""gradientParam"": ""#4d974c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3a7c36"", ""gradientParam"": ""#347731"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#479143"", ""gradientParam"": ""#488b40"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#0e261a"", ""gradientParam"": ""#0e261a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.619718309859155, ""gProportion"": 1.2137931034482758, ""bProportion"": 1.6417910447761195}, {""rProportion"": 0.6056338028169014, ""gProportion"": 0.6482758620689655, ""bProportion"": 0.5970149253731343}, {""rProportion"": 1.267605633802817, ""gProportion"": 1.103448275862069, ""bProportion"": 1.2835820895522387}, {""rProportion"": 0.8169014084507042, ""gProportion"": 0.8551724137931035, ""bProportion"": 0.8059701492537313}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.19718309859154928, ""gProportion"": 0.2620689655172414, ""bProportion"": 0.3880597014925373}]","[{""rProportion"": 0.991304347826087, ""gProportion"": 1.0056818181818181, ""bProportion"": 0.990909090909091}, {""rProportion"": 1.0232558139534884, ""gProportion"": 1.0106382978723405, ""bProportion"": 1}, {""rProportion"": 0.8555555555555555, ""gProportion"": 0.94375, ""bProportion"": 0.8837209302325582}, {""rProportion"": 0.896551724137931, ""gProportion"": 0.9596774193548387, ""bProportion"": 0.9074074074074074}, {""rProportion"": 1.0140845070422535, ""gProportion"": 0.9586206896551724, ""bProportion"": 0.9552238805970149}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block3,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#73b06e"", ""gradientParam"": ""#72b16d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#2b5e28"", ""gradientParam"": ""#2c5f28"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5aa056"", ""gradientParam"": ""#4d974c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3a7c36"", ""gradientParam"": ""#347731"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#479143"", ""gradientParam"": ""#488b40"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#0e261a"", ""gradientParam"": ""#0e261a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.619718309859155, ""gProportion"": 1.2137931034482758, ""bProportion"": 1.6417910447761195}, {""rProportion"": 0.6056338028169014, ""gProportion"": 0.6482758620689655, ""bProportion"": 0.5970149253731343}, {""rProportion"": 1.267605633802817, ""gProportion"": 1.103448275862069, ""bProportion"": 1.2835820895522387}, {""rProportion"": 0.8169014084507042, ""gProportion"": 0.8551724137931035, ""bProportion"": 0.8059701492537313}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.19718309859154928, ""gProportion"": 0.2620689655172414, ""bProportion"": 0.3880597014925373}]","[{""rProportion"": 0.991304347826087, ""gProportion"": 1.0056818181818181, ""bProportion"": 0.990909090909091}, {""rProportion"": 1.0232558139534884, ""gProportion"": 1.0106382978723405, ""bProportion"": 1}, {""rProportion"": 0.8555555555555555, ""gProportion"": 0.94375, ""bProportion"": 0.8837209302325582}, {""rProportion"": 0.896551724137931, ""gProportion"": 0.9596774193548387, ""bProportion"": 0.9074074074074074}, {""rProportion"": 1.0140845070422535, ""gProportion"": 0.9586206896551724, ""bProportion"": 0.9552238805970149}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block4,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#73b06e"", ""gradientParam"": ""#72b16d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#2b5e28"", ""gradientParam"": ""#2c5f28"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5aa056"", ""gradientParam"": ""#4d974c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3a7c36"", ""gradientParam"": ""#347731"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#479143"", ""gradientParam"": ""#488b40"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#0e261a"", ""gradientParam"": ""#0e261a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.619718309859155, ""gProportion"": 1.2137931034482758, ""bProportion"": 1.6417910447761195}, {""rProportion"": 0.6056338028169014, ""gProportion"": 0.6482758620689655, ""bProportion"": 0.5970149253731343}, {""rProportion"": 1.267605633802817, ""gProportion"": 1.103448275862069, ""bProportion"": 1.2835820895522387}, {""rProportion"": 0.8169014084507042, ""gProportion"": 0.8551724137931035, ""bProportion"": 0.8059701492537313}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.19718309859154928, ""gProportion"": 0.2620689655172414, ""bProportion"": 0.3880597014925373}]","[{""rProportion"": 0.991304347826087, ""gProportion"": 1.0056818181818181, ""bProportion"": 0.990909090909091}, {""rProportion"": 1.0232558139534884, ""gProportion"": 1.0106382978723405, ""bProportion"": 1}, {""rProportion"": 0.8555555555555555, ""gProportion"": 0.94375, ""bProportion"": 0.8837209302325582}, {""rProportion"": 0.896551724137931, ""gProportion"": 0.9596774193548387, ""bProportion"": 0.9074074074074074}, {""rProportion"": 1.0140845070422535, ""gProportion"": 0.9586206896551724, ""bProportion"": 0.9552238805970149}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block5,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#73b06e"", ""gradientParam"": ""#72b16d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#2b5e28"", ""gradientParam"": ""#2c5f28"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5aa056"", ""gradientParam"": ""#4d974c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3a7c36"", ""gradientParam"": ""#347731"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#479143"", ""gradientParam"": ""#488b40"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#0e261a"", ""gradientParam"": ""#0e261a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.619718309859155, ""gProportion"": 1.2137931034482758, ""bProportion"": 1.6417910447761195}, {""rProportion"": 0.6056338028169014, ""gProportion"": 0.6482758620689655, ""bProportion"": 0.5970149253731343}, {""rProportion"": 1.267605633802817, ""gProportion"": 1.103448275862069, ""bProportion"": 1.2835820895522387}, {""rProportion"": 0.8169014084507042, ""gProportion"": 0.8551724137931035, ""bProportion"": 0.8059701492537313}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.19718309859154928, ""gProportion"": 0.2620689655172414, ""bProportion"": 0.3880597014925373}]","[{""rProportion"": 0.991304347826087, ""gProportion"": 1.0056818181818181, ""bProportion"": 0.990909090909091}, {""rProportion"": 1.0232558139534884, ""gProportion"": 1.0106382978723405, ""bProportion"": 1}, {""rProportion"": 0.8555555555555555, ""gProportion"": 0.94375, ""bProportion"": 0.8837209302325582}, {""rProportion"": 0.896551724137931, ""gProportion"": 0.9596774193548387, ""bProportion"": 0.9074074074074074}, {""rProportion"": 1.0140845070422535, ""gProportion"": 0.9586206896551724, ""bProportion"": 0.9552238805970149}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block6,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#73b06e"", ""gradientParam"": ""#72b16d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#2b5e28"", ""gradientParam"": ""#2c5f28"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5aa056"", ""gradientParam"": ""#4d974c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3a7c36"", ""gradientParam"": ""#347731"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#479143"", ""gradientParam"": ""#488b40"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#0e261a"", ""gradientParam"": ""#0e261a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.619718309859155, ""gProportion"": 1.2137931034482758, ""bProportion"": 1.6417910447761195}, {""rProportion"": 0.6056338028169014, ""gProportion"": 0.6482758620689655, ""bProportion"": 0.5970149253731343}, {""rProportion"": 1.267605633802817, ""gProportion"": 1.103448275862069, ""bProportion"": 1.2835820895522387}, {""rProportion"": 0.8169014084507042, ""gProportion"": 0.8551724137931035, ""bProportion"": 0.8059701492537313}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.19718309859154928, ""gProportion"": 0.2620689655172414, ""bProportion"": 0.3880597014925373}]","[{""rProportion"": 0.991304347826087, ""gProportion"": 1.0056818181818181, ""bProportion"": 0.990909090909091}, {""rProportion"": 1.0232558139534884, ""gProportion"": 1.0106382978723405, ""bProportion"": 1}, {""rProportion"": 0.8555555555555555, ""gProportion"": 0.94375, ""bProportion"": 0.8837209302325582}, {""rProportion"": 0.896551724137931, ""gProportion"": 0.9596774193548387, ""bProportion"": 0.9074074074074074}, {""rProportion"": 1.0140845070422535, ""gProportion"": 0.9586206896551724, ""bProportion"": 0.9552238805970149}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block7,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#73b06e"", ""gradientParam"": ""#72b16d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#2b5e28"", ""gradientParam"": ""#2c5f28"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5aa056"", ""gradientParam"": ""#4d974c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3a7c36"", ""gradientParam"": ""#347731"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#479143"", ""gradientParam"": ""#488b40"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#0e261a"", ""gradientParam"": ""#0e261a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.619718309859155, ""gProportion"": 1.2137931034482758, ""bProportion"": 1.6417910447761195}, {""rProportion"": 0.6056338028169014, ""gProportion"": 0.6482758620689655, ""bProportion"": 0.5970149253731343}, {""rProportion"": 1.267605633802817, ""gProportion"": 1.103448275862069, ""bProportion"": 1.2835820895522387}, {""rProportion"": 0.8169014084507042, ""gProportion"": 0.8551724137931035, ""bProportion"": 0.8059701492537313}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.19718309859154928, ""gProportion"": 0.2620689655172414, ""bProportion"": 0.3880597014925373}]","[{""rProportion"": 0.991304347826087, ""gProportion"": 1.0056818181818181, ""bProportion"": 0.990909090909091}, {""rProportion"": 1.0232558139534884, ""gProportion"": 1.0106382978723405, ""bProportion"": 1}, {""rProportion"": 0.8555555555555555, ""gProportion"": 0.94375, ""bProportion"": 0.8837209302325582}, {""rProportion"": 0.896551724137931, ""gProportion"": 0.9596774193548387, ""bProportion"": 0.9074074074074074}, {""rProportion"": 1.0140845070422535, ""gProportion"": 0.9586206896551724, ""bProportion"": 0.9552238805970149}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
crown,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffde00"", ""gradientParam"": ""#ffae11"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
crown_score,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffb33c"", ""gradientParam"": ""#ffc63c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
board_out_line,1,2,prefabs/skin/board/SkinBoardPrefab,,,,"{""rProportion"": 0.7845303867403315, ""gProportion"": 0.7650602409638554, ""bProportion"": 0.7397260273972602}","{""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}",255,"{""colorParam"": ""#8e7f6c"", ""gradientParam"": ""#8e7f6c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
