_key,isShade,type,shaderPrefabPath,noShaderPrefabPath,colorList,rgbaPercentage,colorProportion,gradientProportion,opacity,color,status_one,status_two
block1,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#e5293d"", ""gradientParam"": ""#e5293d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#530a11"", ""gradientParam"": ""#530a11"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ba1a2c"", ""gradientParam"": ""#b31828"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#730f1a"", ""gradientParam"": ""#6d0f1a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#9b1321"", ""gradientParam"": ""#8d1320"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d0a0e"", ""gradientParam"": ""#3d0a0e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.4774193548387098, ""gProportion"": 2.1578947368421053, ""bProportion"": 1.8484848484848484}, {""rProportion"": 0.535483870967742, ""gProportion"": 0.5263157894736842, ""bProportion"": 0.5151515151515151}, {""rProportion"": 1.2, ""gProportion"": 1.368421052631579, ""bProportion"": 1.3333333333333333}, {""rProportion"": 0.7419354838709677, ""gProportion"": 0.7894736842105263, ""bProportion"": 0.7878787878787878}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3935483870967742, ""gProportion"": 0.5263157894736842, ""bProportion"": 0.42424242424242425}]","[{""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.9623655913978495, ""gProportion"": 0.9230769230769231, ""bProportion"": 0.9090909090909091}, {""rProportion"": 0.9478260869565217, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.9096774193548387, ""gProportion"": 1, ""bProportion"": 0.9696969696969697}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block2,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#43886e"", ""gradientParam"": ""#438b6f"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#173026"", ""gradientParam"": ""#183529"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3b7761"", ""gradientParam"": ""#2a5c47"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#254d3c"", ""gradientParam"": ""#1c3e32"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#2e644d"", ""gradientParam"": ""#255140"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#0a1510"", ""gradientParam"": ""#0a1510"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.4565217391304348, ""gProportion"": 1.36, ""bProportion"": 1.4285714285714286}, {""rProportion"": 0.5, ""gProportion"": 0.48, ""bProportion"": 0.4935064935064935}, {""rProportion"": 1.2826086956521738, ""gProportion"": 1.19, ""bProportion"": 1.2597402597402598}, {""rProportion"": 0.8043478260869565, ""gProportion"": 0.77, ""bProportion"": 0.7792207792207793}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.21739130434782608, ""gProportion"": 0.21, ""bProportion"": 0.2077922077922078}]","[{""rProportion"": 1, ""gProportion"": 1.0220588235294117, ""bProportion"": 1.009090909090909}, {""rProportion"": 1.0434782608695652, ""gProportion"": 1.1041666666666667, ""bProportion"": 1.0789473684210527}, {""rProportion"": 0.711864406779661, ""gProportion"": 0.773109243697479, ""bProportion"": 0.7319587628865979}, {""rProportion"": 0.7567567567567568, ""gProportion"": 0.8051948051948052, ""bProportion"": 0.8333333333333334}, {""rProportion"": 0.8043478260869565, ""gProportion"": 0.81, ""bProportion"": 0.8311688311688312}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block3,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f8c333"", ""gradientParam"": ""#f8c742"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5e4200"", ""gradientParam"": ""#674900"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e8af15"", ""gradientParam"": ""#dfa409"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a27600"", ""gradientParam"": ""#846000"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d4a011"", ""gradientParam"": ""#b98703"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#211700"", ""gradientParam"": ""#211700"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.169811320754717, ""gProportion"": 1.21875, ""bProportion"": 3}, {""rProportion"": 0.44339622641509435, ""gProportion"": 0.4125, ""bProportion"": 0}, {""rProportion"": 1.0943396226415094, ""gProportion"": 1.09375, ""bProportion"": 1.2352941176470589}, {""rProportion"": 0.7641509433962265, ""gProportion"": 0.7375, ""bProportion"": 0}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.15566037735849056, ""gProportion"": 0.14375, ""bProportion"": 0}]","[{""rProportion"": 1, ""gProportion"": 1.0205128205128204, ""bProportion"": 1.2941176470588236}, {""rProportion"": 1.0957446808510638, ""gProportion"": 1.106060606060606, ""bProportion"": 0}, {""rProportion"": 0.9612068965517241, ""gProportion"": 0.9371428571428572, ""bProportion"": 0.42857142857142855}, {""rProportion"": 0.8148148148148148, ""gProportion"": 0.8135593220338984, ""bProportion"": 0}, {""rProportion"": 0.8726415094339622, ""gProportion"": 0.84375, ""bProportion"": 0.17647058823529413}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 0}]",,,,
block4,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#5974cf"", ""gradientParam"": ""#627cd5"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#212c52"", ""gradientParam"": ""#212c52"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#4f65b2"", ""gradientParam"": ""#3a4d8d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#2d3d71"", ""gradientParam"": ""#293763"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3a4f89"", ""gradientParam"": ""#314383"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#0d1222"", ""gradientParam"": ""#0d1222"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.5344827586206897, ""gProportion"": 1.4683544303797469, ""bProportion"": 1.510948905109489}, {""rProportion"": 0.5689655172413793, ""gProportion"": 0.5569620253164557, ""bProportion"": 0.5985401459854015}, {""rProportion"": 1.3620689655172413, ""gProportion"": 1.2784810126582278, ""bProportion"": 1.2992700729927007}, {""rProportion"": 0.7758620689655172, ""gProportion"": 0.7721518987341772, ""bProportion"": 0.8248175182481752}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.22413793103448276, ""gProportion"": 0.22784810126582278, ""bProportion"": 0.24817518248175183}]","[{""rProportion"": 1.101123595505618, ""gProportion"": 1.0689655172413792, ""bProportion"": 1.0289855072463767}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.7341772151898734, ""gProportion"": 0.7623762376237624, ""bProportion"": 0.7921348314606742}, {""rProportion"": 0.9111111111111111, ""gProportion"": 0.9016393442622951, ""bProportion"": 0.8761061946902655}, {""rProportion"": 0.8448275862068966, ""gProportion"": 0.8481012658227848, ""bProportion"": 0.9562043795620438}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block5,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#e5293d"", ""gradientParam"": ""#e5293d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#530a11"", ""gradientParam"": ""#530a11"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ba1a2c"", ""gradientParam"": ""#b31828"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#730f1a"", ""gradientParam"": ""#6d0f1a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#9b1321"", ""gradientParam"": ""#8d1320"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d0a0e"", ""gradientParam"": ""#3d0a0e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.4774193548387098, ""gProportion"": 2.1578947368421053, ""bProportion"": 1.8484848484848484}, {""rProportion"": 0.535483870967742, ""gProportion"": 0.5263157894736842, ""bProportion"": 0.5151515151515151}, {""rProportion"": 1.2, ""gProportion"": 1.368421052631579, ""bProportion"": 1.3333333333333333}, {""rProportion"": 0.7419354838709677, ""gProportion"": 0.7894736842105263, ""bProportion"": 0.7878787878787878}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3935483870967742, ""gProportion"": 0.5263157894736842, ""bProportion"": 0.42424242424242425}]","[{""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.9623655913978495, ""gProportion"": 0.9230769230769231, ""bProportion"": 0.9090909090909091}, {""rProportion"": 0.9478260869565217, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.9096774193548387, ""gProportion"": 1, ""bProportion"": 0.9696969696969697}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block6,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#43886e"", ""gradientParam"": ""#438b6f"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#173026"", ""gradientParam"": ""#183529"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3b7761"", ""gradientParam"": ""#2a5c47"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#254d3c"", ""gradientParam"": ""#1c3e32"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#2e644d"", ""gradientParam"": ""#255140"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#0a1510"", ""gradientParam"": ""#0a1510"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.4565217391304348, ""gProportion"": 1.36, ""bProportion"": 1.4285714285714286}, {""rProportion"": 0.5, ""gProportion"": 0.48, ""bProportion"": 0.4935064935064935}, {""rProportion"": 1.2826086956521738, ""gProportion"": 1.19, ""bProportion"": 1.2597402597402598}, {""rProportion"": 0.8043478260869565, ""gProportion"": 0.77, ""bProportion"": 0.7792207792207793}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.21739130434782608, ""gProportion"": 0.21, ""bProportion"": 0.2077922077922078}]","[{""rProportion"": 1, ""gProportion"": 1.0220588235294117, ""bProportion"": 1.009090909090909}, {""rProportion"": 1.0434782608695652, ""gProportion"": 1.1041666666666667, ""bProportion"": 1.0789473684210527}, {""rProportion"": 0.711864406779661, ""gProportion"": 0.773109243697479, ""bProportion"": 0.7319587628865979}, {""rProportion"": 0.7567567567567568, ""gProportion"": 0.8051948051948052, ""bProportion"": 0.8333333333333334}, {""rProportion"": 0.8043478260869565, ""gProportion"": 0.81, ""bProportion"": 0.8311688311688312}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block7,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f8c333"", ""gradientParam"": ""#f8c742"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5e4200"", ""gradientParam"": ""#674900"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e8af15"", ""gradientParam"": ""#dfa409"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a27600"", ""gradientParam"": ""#846000"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d4a011"", ""gradientParam"": ""#b98703"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#211700"", ""gradientParam"": ""#211700"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.169811320754717, ""gProportion"": 1.21875, ""bProportion"": 3}, {""rProportion"": 0.44339622641509435, ""gProportion"": 0.4125, ""bProportion"": 0}, {""rProportion"": 1.0943396226415094, ""gProportion"": 1.09375, ""bProportion"": 1.2352941176470589}, {""rProportion"": 0.7641509433962265, ""gProportion"": 0.7375, ""bProportion"": 0}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.15566037735849056, ""gProportion"": 0.14375, ""bProportion"": 0}]","[{""rProportion"": 1, ""gProportion"": 1.0205128205128204, ""bProportion"": 1.2941176470588236}, {""rProportion"": 1.0957446808510638, ""gProportion"": 1.106060606060606, ""bProportion"": 0}, {""rProportion"": 0.9612068965517241, ""gProportion"": 0.9371428571428572, ""bProportion"": 0.42857142857142855}, {""rProportion"": 0.8148148148148148, ""gProportion"": 0.8135593220338984, ""bProportion"": 0}, {""rProportion"": 0.8726415094339622, ""gProportion"": 0.84375, ""bProportion"": 0.17647058823529413}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 0}]",,,,
crown,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffea03"", ""gradientParam"": ""#ffd200"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
crown_score,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffe50a"", ""gradientParam"": ""#ffce0a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
board_out_line,1,2,prefabs/skin/board/SkinBoardPrefab,,,,"{""rProportion"": 0.7662337662337663, ""gProportion"": 0.7662337662337663, ""bProportion"": 0.7625}","{""rProportion"": 1.5593220338983051, ""gProportion"": 1.5593220338983051, ""bProportion"": 1.5737704918032787}",255,"{""colorParam"": ""#3b3b3d"", ""gradientParam"": ""#5c5c60"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
