_key,isShade,type,shaderPrefabPath,noShaderPrefabPath,colorList,rgbaPercentage,colorProportion,gradientProportion,opacity,color,status_one,status_two
block1,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f79af7"", ""gradientParam"": ""#f488f4"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#931392"", ""gradientParam"": ""#8e108e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e76be7"", ""gradientParam"": ""#e76be7"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ab28aa"", ""gradientParam"": ""#b32eb2"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d142d0"", ""gradientParam"": ""#ca3ac9"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#471347"", ""gradientParam"": ""#471347"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1818181818181819, ""gProportion"": 2.3333333333333335, ""bProportion"": 1.1875}, {""rProportion"": 0.7033492822966507, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.7019230769230769}, {""rProportion"": 1.105263157894737, ""gProportion"": 1.621212121212121, ""bProportion"": 1.1105769230769231}, {""rProportion"": 0.8181818181818182, ""gProportion"": 0.6060606060606061, ""bProportion"": 0.8173076923076923}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3397129186602871, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.34134615384615385}]","[{""rProportion"": 0.9878542510121457, ""gProportion"": 0.8831168831168831, ""bProportion"": 0.9878542510121457}, {""rProportion"": 0.9659863945578231, ""gProportion"": 0.8421052631578947, ""bProportion"": 0.9726027397260274}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1.0467836257309941, ""gProportion"": 1.15, ""bProportion"": 1.0470588235294118}, {""rProportion"": 0.9665071770334929, ""gProportion"": 0.8787878787878788, ""bProportion"": 0.9663461538461539}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block2,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f79af7"", ""gradientParam"": ""#f488f4"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#931392"", ""gradientParam"": ""#8e108e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e76be7"", ""gradientParam"": ""#e76be7"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ab28aa"", ""gradientParam"": ""#b32eb2"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d142d0"", ""gradientParam"": ""#ca3ac9"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#471347"", ""gradientParam"": ""#471347"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1818181818181819, ""gProportion"": 2.3333333333333335, ""bProportion"": 1.1875}, {""rProportion"": 0.7033492822966507, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.7019230769230769}, {""rProportion"": 1.105263157894737, ""gProportion"": 1.621212121212121, ""bProportion"": 1.1105769230769231}, {""rProportion"": 0.8181818181818182, ""gProportion"": 0.6060606060606061, ""bProportion"": 0.8173076923076923}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3397129186602871, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.34134615384615385}]","[{""rProportion"": 0.9878542510121457, ""gProportion"": 0.8831168831168831, ""bProportion"": 0.9878542510121457}, {""rProportion"": 0.9659863945578231, ""gProportion"": 0.8421052631578947, ""bProportion"": 0.9726027397260274}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1.0467836257309941, ""gProportion"": 1.15, ""bProportion"": 1.0470588235294118}, {""rProportion"": 0.9665071770334929, ""gProportion"": 0.8787878787878788, ""bProportion"": 0.9663461538461539}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block3,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f79af7"", ""gradientParam"": ""#f488f4"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#931392"", ""gradientParam"": ""#8e108e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e76be7"", ""gradientParam"": ""#e76be7"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ab28aa"", ""gradientParam"": ""#b32eb2"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d142d0"", ""gradientParam"": ""#ca3ac9"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#471347"", ""gradientParam"": ""#471347"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1818181818181819, ""gProportion"": 2.3333333333333335, ""bProportion"": 1.1875}, {""rProportion"": 0.7033492822966507, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.7019230769230769}, {""rProportion"": 1.105263157894737, ""gProportion"": 1.621212121212121, ""bProportion"": 1.1105769230769231}, {""rProportion"": 0.8181818181818182, ""gProportion"": 0.6060606060606061, ""bProportion"": 0.8173076923076923}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3397129186602871, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.34134615384615385}]","[{""rProportion"": 0.9878542510121457, ""gProportion"": 0.8831168831168831, ""bProportion"": 0.9878542510121457}, {""rProportion"": 0.9659863945578231, ""gProportion"": 0.8421052631578947, ""bProportion"": 0.9726027397260274}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1.0467836257309941, ""gProportion"": 1.15, ""bProportion"": 1.0470588235294118}, {""rProportion"": 0.9665071770334929, ""gProportion"": 0.8787878787878788, ""bProportion"": 0.9663461538461539}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block4,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f79af7"", ""gradientParam"": ""#f488f4"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#931392"", ""gradientParam"": ""#8e108e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e76be7"", ""gradientParam"": ""#e76be7"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ab28aa"", ""gradientParam"": ""#b32eb2"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d142d0"", ""gradientParam"": ""#ca3ac9"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#471347"", ""gradientParam"": ""#471347"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1818181818181819, ""gProportion"": 2.3333333333333335, ""bProportion"": 1.1875}, {""rProportion"": 0.7033492822966507, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.7019230769230769}, {""rProportion"": 1.105263157894737, ""gProportion"": 1.621212121212121, ""bProportion"": 1.1105769230769231}, {""rProportion"": 0.8181818181818182, ""gProportion"": 0.6060606060606061, ""bProportion"": 0.8173076923076923}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3397129186602871, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.34134615384615385}]","[{""rProportion"": 0.9878542510121457, ""gProportion"": 0.8831168831168831, ""bProportion"": 0.9878542510121457}, {""rProportion"": 0.9659863945578231, ""gProportion"": 0.8421052631578947, ""bProportion"": 0.9726027397260274}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1.0467836257309941, ""gProportion"": 1.15, ""bProportion"": 1.0470588235294118}, {""rProportion"": 0.9665071770334929, ""gProportion"": 0.8787878787878788, ""bProportion"": 0.9663461538461539}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block5,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f79af7"", ""gradientParam"": ""#f488f4"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#931392"", ""gradientParam"": ""#8e108e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e76be7"", ""gradientParam"": ""#e76be7"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ab28aa"", ""gradientParam"": ""#b32eb2"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d142d0"", ""gradientParam"": ""#ca3ac9"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#471347"", ""gradientParam"": ""#471347"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1818181818181819, ""gProportion"": 2.3333333333333335, ""bProportion"": 1.1875}, {""rProportion"": 0.7033492822966507, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.7019230769230769}, {""rProportion"": 1.105263157894737, ""gProportion"": 1.621212121212121, ""bProportion"": 1.1105769230769231}, {""rProportion"": 0.8181818181818182, ""gProportion"": 0.6060606060606061, ""bProportion"": 0.8173076923076923}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3397129186602871, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.34134615384615385}]","[{""rProportion"": 0.9878542510121457, ""gProportion"": 0.8831168831168831, ""bProportion"": 0.9878542510121457}, {""rProportion"": 0.9659863945578231, ""gProportion"": 0.8421052631578947, ""bProportion"": 0.9726027397260274}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1.0467836257309941, ""gProportion"": 1.15, ""bProportion"": 1.0470588235294118}, {""rProportion"": 0.9665071770334929, ""gProportion"": 0.8787878787878788, ""bProportion"": 0.9663461538461539}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block6,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f79af7"", ""gradientParam"": ""#f488f4"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#931392"", ""gradientParam"": ""#8e108e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e76be7"", ""gradientParam"": ""#e76be7"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ab28aa"", ""gradientParam"": ""#b32eb2"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d142d0"", ""gradientParam"": ""#ca3ac9"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#471347"", ""gradientParam"": ""#471347"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1818181818181819, ""gProportion"": 2.3333333333333335, ""bProportion"": 1.1875}, {""rProportion"": 0.7033492822966507, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.7019230769230769}, {""rProportion"": 1.105263157894737, ""gProportion"": 1.621212121212121, ""bProportion"": 1.1105769230769231}, {""rProportion"": 0.8181818181818182, ""gProportion"": 0.6060606060606061, ""bProportion"": 0.8173076923076923}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3397129186602871, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.34134615384615385}]","[{""rProportion"": 0.9878542510121457, ""gProportion"": 0.8831168831168831, ""bProportion"": 0.9878542510121457}, {""rProportion"": 0.9659863945578231, ""gProportion"": 0.8421052631578947, ""bProportion"": 0.9726027397260274}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1.0467836257309941, ""gProportion"": 1.15, ""bProportion"": 1.0470588235294118}, {""rProportion"": 0.9665071770334929, ""gProportion"": 0.8787878787878788, ""bProportion"": 0.9663461538461539}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block7,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f79af7"", ""gradientParam"": ""#f488f4"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#931392"", ""gradientParam"": ""#8e108e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e76be7"", ""gradientParam"": ""#e76be7"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ab28aa"", ""gradientParam"": ""#b32eb2"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d142d0"", ""gradientParam"": ""#ca3ac9"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#471347"", ""gradientParam"": ""#471347"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1818181818181819, ""gProportion"": 2.3333333333333335, ""bProportion"": 1.1875}, {""rProportion"": 0.7033492822966507, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.7019230769230769}, {""rProportion"": 1.105263157894737, ""gProportion"": 1.621212121212121, ""bProportion"": 1.1105769230769231}, {""rProportion"": 0.8181818181818182, ""gProportion"": 0.6060606060606061, ""bProportion"": 0.8173076923076923}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3397129186602871, ""gProportion"": 0.2878787878787879, ""bProportion"": 0.34134615384615385}]","[{""rProportion"": 0.9878542510121457, ""gProportion"": 0.8831168831168831, ""bProportion"": 0.9878542510121457}, {""rProportion"": 0.9659863945578231, ""gProportion"": 0.8421052631578947, ""bProportion"": 0.9726027397260274}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1.0467836257309941, ""gProportion"": 1.15, ""bProportion"": 1.0470588235294118}, {""rProportion"": 0.9665071770334929, ""gProportion"": 0.8787878787878788, ""bProportion"": 0.9663461538461539}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
crown,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffde00"", ""gradientParam"": ""#ffae11"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
crown_score,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffb33c"", ""gradientParam"": ""#ffc63c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
board_out_line,1,2,prefabs/skin/board/SkinBoardPrefab,,,,"{""rProportion"": 0.8846153846153846, ""gProportion"": 0.8712121212121212, ""bProportion"": 0.910377358490566}","{""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}",255,"{""colorParam"": ""#8a73c1"", ""gradientParam"": ""#8a73c1"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
