_key,isShade,type,shaderPrefabPath,noShaderPrefabPath,colorList,rgbaPercentage,colorProportion,gradientProportion,opacity,color,status_one,status_two
block1,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#c1ced6"", ""gradientParam"": ""#c2d0d6"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#476673"", ""gradientParam"": ""#44697b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a3b4bc"", ""gradientParam"": ""#809eac"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#6a8d9f"", ""gradientParam"": ""#5f8292"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#87a4b2"", ""gradientParam"": ""#6c90a2"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#184054"", ""gradientParam"": ""#184054"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.4296296296296296, ""gProportion"": 1.2560975609756098, ""bProportion"": 1.202247191011236}, {""rProportion"": 0.5259259259259259, ""gProportion"": 0.6219512195121951, ""bProportion"": 0.6460674157303371}, {""rProportion"": 1.2074074074074075, ""gProportion"": 1.0975609756097562, ""bProportion"": 1.0561797752808988}, {""rProportion"": 0.7851851851851852, ""gProportion"": 0.8597560975609756, ""bProportion"": 0.8932584269662921}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.17777777777777778, ""gProportion"": 0.3902439024390244, ""bProportion"": 0.47191011235955055}]","[{""rProportion"": 1.005181347150259, ""gProportion"": 1.0097087378640777, ""bProportion"": 1}, {""rProportion"": 0.9577464788732394, ""gProportion"": 1.0294117647058822, ""bProportion"": 1.0695652173913044}, {""rProportion"": 0.7852760736196319, ""gProportion"": 0.8777777777777778, ""bProportion"": 0.9148936170212766}, {""rProportion"": 0.8962264150943396, ""gProportion"": 0.9219858156028369, ""bProportion"": 0.9182389937106918}, {""rProportion"": 0.8, ""gProportion"": 0.8780487804878049, ""bProportion"": 0.9101123595505618}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block2,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#b1a2da"", ""gradientParam"": ""#b6a9dd"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#473775"", ""gradientParam"": ""#4b3b79"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a292cf"", ""gradientParam"": ""#9784cc"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5f4b9b"", ""gradientParam"": ""#5e4999"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#8b79c0"", ""gradientParam"": ""#816cb9"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#592b6f"", ""gradientParam"": ""#592b6f"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.2733812949640289, ""gProportion"": 1.3388429752066116, ""bProportion"": 1.1354166666666667}, {""rProportion"": 0.5107913669064749, ""gProportion"": 0.45454545454545453, ""bProportion"": 0.609375}, {""rProportion"": 1.1654676258992807, ""gProportion"": 1.2066115702479339, ""bProportion"": 1.078125}, {""rProportion"": 0.6834532374100719, ""gProportion"": 0.6198347107438017, ""bProportion"": 0.8072916666666666}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.6402877697841727, ""gProportion"": 0.35537190082644626, ""bProportion"": 0.578125}]","[{""rProportion"": 1.0282485875706215, ""gProportion"": 1.0432098765432098, ""bProportion"": 1.0137614678899083}, {""rProportion"": 1.056338028169014, ""gProportion"": 1.0727272727272728, ""bProportion"": 1.0341880341880343}, {""rProportion"": 0.9320987654320988, ""gProportion"": 0.9041095890410958, ""bProportion"": 0.9855072463768116}, {""rProportion"": 0.9894736842105263, ""gProportion"": 0.9733333333333334, ""bProportion"": 0.9870967741935484}, {""rProportion"": 0.9280575539568345, ""gProportion"": 0.8925619834710744, ""bProportion"": 0.9635416666666666}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block3,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f0c5ca"", ""gradientParam"": ""#efb6bc"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a0414c"", ""gradientParam"": ""#9f3b46"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#eba3aa"", ""gradientParam"": ""#c57d87"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#be6b75"", ""gradientParam"": ""#b15862"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d0898f"", ""gradientParam"": ""#c4737b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#742e2e"", ""gradientParam"": ""#742e2e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1538461538461537, ""gProportion"": 1.437956204379562, ""bProportion"": 1.4125874125874125}, {""rProportion"": 0.7692307692307693, ""gProportion"": 0.4744525547445255, ""bProportion"": 0.5314685314685315}, {""rProportion"": 1.1298076923076923, ""gProportion"": 1.1897810218978102, ""bProportion"": 1.1888111888111887}, {""rProportion"": 0.9134615384615384, ""gProportion"": 0.781021897810219, ""bProportion"": 0.8181818181818182}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.5576923076923077, ""gProportion"": 0.3357664233576642, ""bProportion"": 0.32167832167832167}]","[{""rProportion"": 0.9958333333333333, ""gProportion"": 0.9238578680203046, ""bProportion"": 0.9306930693069307}, {""rProportion"": 0.99375, ""gProportion"": 0.9076923076923077, ""bProportion"": 0.9210526315789473}, {""rProportion"": 0.8382978723404255, ""gProportion"": 0.7668711656441718, ""bProportion"": 0.7941176470588235}, {""rProportion"": 0.9315789473684211, ""gProportion"": 0.822429906542056, ""bProportion"": 0.8376068376068376}, {""rProportion"": 0.9423076923076923, ""gProportion"": 0.8394160583941606, ""bProportion"": 0.8601398601398601}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block4,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#ecc095"", ""gradientParam"": ""#e7c5a3"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#916b45"", ""gradientParam"": ""#926f4a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#cfa472"", ""gradientParam"": ""#d1a87b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#b17e4b"", ""gradientParam"": ""#a57c50"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#caa072"", ""gradientParam"": ""#c19260"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5a2c1c"", ""gradientParam"": ""#5a2c1c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1683168316831682, ""gProportion"": 1.2, ""bProportion"": 1.3070175438596492}, {""rProportion"": 0.7178217821782178, ""gProportion"": 0.66875, ""bProportion"": 0.6052631578947368}, {""rProportion"": 1.0247524752475248, ""gProportion"": 1.025, ""bProportion"": 1}, {""rProportion"": 0.8762376237623762, ""gProportion"": 0.7875, ""bProportion"": 0.6578947368421053}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.44554455445544555, ""gProportion"": 0.275, ""bProportion"": 0.24561403508771928}]","[{""rProportion"": 0.9788135593220338, ""gProportion"": 1.0260416666666667, ""bProportion"": 1.0939597315436242}, {""rProportion"": 1.006896551724138, ""gProportion"": 1.0373831775700935, ""bProportion"": 1.0724637681159421}, {""rProportion"": 1.0096618357487923, ""gProportion"": 1.024390243902439, ""bProportion"": 1.0789473684210527}, {""rProportion"": 0.9322033898305084, ""gProportion"": 0.9841269841269841, ""bProportion"": 1.0666666666666667}, {""rProportion"": 0.9554455445544554, ""gProportion"": 0.9125, ""bProportion"": 0.8421052631578947}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block5,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#c1ced6"", ""gradientParam"": ""#c2d0d6"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#476673"", ""gradientParam"": ""#44697b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a3b4bc"", ""gradientParam"": ""#809eac"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#6a8d9f"", ""gradientParam"": ""#5f8292"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#87a4b2"", ""gradientParam"": ""#6c90a2"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#184054"", ""gradientParam"": ""#184054"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.4296296296296296, ""gProportion"": 1.2560975609756098, ""bProportion"": 1.202247191011236}, {""rProportion"": 0.5259259259259259, ""gProportion"": 0.6219512195121951, ""bProportion"": 0.6460674157303371}, {""rProportion"": 1.2074074074074075, ""gProportion"": 1.0975609756097562, ""bProportion"": 1.0561797752808988}, {""rProportion"": 0.7851851851851852, ""gProportion"": 0.8597560975609756, ""bProportion"": 0.8932584269662921}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.17777777777777778, ""gProportion"": 0.3902439024390244, ""bProportion"": 0.47191011235955055}]","[{""rProportion"": 1.005181347150259, ""gProportion"": 1.0097087378640777, ""bProportion"": 1}, {""rProportion"": 0.9577464788732394, ""gProportion"": 1.0294117647058822, ""bProportion"": 1.0695652173913044}, {""rProportion"": 0.7852760736196319, ""gProportion"": 0.8777777777777778, ""bProportion"": 0.9148936170212766}, {""rProportion"": 0.8962264150943396, ""gProportion"": 0.9219858156028369, ""bProportion"": 0.9182389937106918}, {""rProportion"": 0.8, ""gProportion"": 0.8780487804878049, ""bProportion"": 0.9101123595505618}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block6,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#b1a2da"", ""gradientParam"": ""#b6a9dd"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#473775"", ""gradientParam"": ""#4b3b79"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a292cf"", ""gradientParam"": ""#9784cc"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5f4b9b"", ""gradientParam"": ""#5e4999"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#8b79c0"", ""gradientParam"": ""#816cb9"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#592b6f"", ""gradientParam"": ""#592b6f"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.2733812949640289, ""gProportion"": 1.3388429752066116, ""bProportion"": 1.1354166666666667}, {""rProportion"": 0.5107913669064749, ""gProportion"": 0.45454545454545453, ""bProportion"": 0.609375}, {""rProportion"": 1.1654676258992807, ""gProportion"": 1.2066115702479339, ""bProportion"": 1.078125}, {""rProportion"": 0.6834532374100719, ""gProportion"": 0.6198347107438017, ""bProportion"": 0.8072916666666666}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.6402877697841727, ""gProportion"": 0.35537190082644626, ""bProportion"": 0.578125}]","[{""rProportion"": 1.0282485875706215, ""gProportion"": 1.0432098765432098, ""bProportion"": 1.0137614678899083}, {""rProportion"": 1.056338028169014, ""gProportion"": 1.0727272727272728, ""bProportion"": 1.0341880341880343}, {""rProportion"": 0.9320987654320988, ""gProportion"": 0.9041095890410958, ""bProportion"": 0.9855072463768116}, {""rProportion"": 0.9894736842105263, ""gProportion"": 0.9733333333333334, ""bProportion"": 0.9870967741935484}, {""rProportion"": 0.9280575539568345, ""gProportion"": 0.8925619834710744, ""bProportion"": 0.9635416666666666}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block7,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f0c5ca"", ""gradientParam"": ""#efb6bc"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a0414c"", ""gradientParam"": ""#9f3b46"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#eba3aa"", ""gradientParam"": ""#c57d87"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#be6b75"", ""gradientParam"": ""#b15862"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d0898f"", ""gradientParam"": ""#c4737b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#742e2e"", ""gradientParam"": ""#742e2e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1538461538461537, ""gProportion"": 1.437956204379562, ""bProportion"": 1.4125874125874125}, {""rProportion"": 0.7692307692307693, ""gProportion"": 0.4744525547445255, ""bProportion"": 0.5314685314685315}, {""rProportion"": 1.1298076923076923, ""gProportion"": 1.1897810218978102, ""bProportion"": 1.1888111888111887}, {""rProportion"": 0.9134615384615384, ""gProportion"": 0.781021897810219, ""bProportion"": 0.8181818181818182}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.5576923076923077, ""gProportion"": 0.3357664233576642, ""bProportion"": 0.32167832167832167}]","[{""rProportion"": 0.9958333333333333, ""gProportion"": 0.9238578680203046, ""bProportion"": 0.9306930693069307}, {""rProportion"": 0.99375, ""gProportion"": 0.9076923076923077, ""bProportion"": 0.9210526315789473}, {""rProportion"": 0.8382978723404255, ""gProportion"": 0.7668711656441718, ""bProportion"": 0.7941176470588235}, {""rProportion"": 0.9315789473684211, ""gProportion"": 0.822429906542056, ""bProportion"": 0.8376068376068376}, {""rProportion"": 0.9423076923076923, ""gProportion"": 0.8394160583941606, ""bProportion"": 0.8601398601398601}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
crown,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffd513"", ""gradientParam"": ""#ffc002"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
crown_score,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffe34b"", ""gradientParam"": ""#ffcf4c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
board_out_line,1,2,prefabs/skin/board/SkinBoardPrefab,,,,"{""rProportion"": 0.6775956284153005, ""gProportion"": 0.8067632850241546, ""bProportion"": 0.672316384180791}","{""rProportion"": 1.5, ""gProportion"": 1.3832335329341316, ""bProportion"": 1.6134453781512605}",255,"{""colorParam"": ""#7ca777"", ""gradientParam"": ""#bae7c0"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
