_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/game_cube_1,gp,Remote_Skin_Material_4008,
block_2_normal,res/game_cube_2,gp,Remote_Skin_Material_4008,
block_3_normal,res/game_cube_3,gp,Remote_Skin_Material_4008,
block_4_normal,res/game_cube_4,gp,Remote_Skin_Material_4008,
block_5_normal,res/game_cube_5,gp,Remote_Skin_Material_4008,
block_6_normal,res/game_cube_6,gp,Remote_Skin_Material_4008,
block_7_normal,res/game_cube_2,gp,Remote_Skin_Material_4008,
block_put_spine_effect,effect/gameplay_light_startBlock_008,gp,Remote_Skin_Material_4008,
block_shadow,res/game_cube_shadow9,gp,Remote_Skin_Material_4008,
board_bg,res/backgroundkuai-8x81,gp,Remote_Skin_Material_4008,
combo_spine,effect/gameplay_combo_008,gp,Remote_Skin_Material_4008,
combo_spine_font,font/gameplay_fnt_combo,gp,Remote_Skin_Material_4008,"{""spacingX"": -5, ""fontSize"": 180, ""position"": {""x"": 60, ""y"": 0}, ""lineHeight"": 0}"
combo_spine_sprite,res/gameplay_combo,gp,Remote_Skin_Material_4008,
combotips_spine_effect,effect/gameplay_comboTips_008,gp,Remote_Skin_Material_4008,
crown,res/backgroundscore_highest3,gp,Remote_Skin_Material_4008,
eliminate_effect,effect/gameplay_eliminate_008,gp,Remote_Skin_Material_4008,
encourage_spine_effect,effect/gameplay_word_008,gp,Remote_Skin_Material_4008,
game_bg,res/backgroundbg,gp,Remote_Skin_Material_4008,
revive_round_bg,res/die_quan_bg,gp,Remote_Skin_Material_4008,
revive_round_progress,res/die_quan,gp,Remote_Skin_Material_4008,
revive_spine_countdown,effect/revive_countdown_008,gp,Remote_Skin_Material_4008,
setting_btn,res/backgroundstop,gp,Remote_Skin_Material_4008,
setting_btn_BGM,res/setting_btn_BGM_material_3011,gp,Remote_Skin_Material_4008,
setting_btn_BGM_txt,res/setting_txt_BGM_material_3011,gp,Remote_Skin_Material_4008,
setting_btn_sound,res/setting_btn_sound_material_3011,gp,Remote_Skin_Material_4008,
setting_btn_sound_txt,res/setting_txt_sound_material_3011,gp,Remote_Skin_Material_4008,
setting_btn_vibration,res/setting_btn_vibration_material_3011,gp,Remote_Skin_Material_4008,
setting_btn_vibration_txt,res/setting_txt_vibration_material_3011,gp,Remote_Skin_Material_4008,
setting_close_btn,res/set_btn_close,gp,Remote_Skin_Material_4008,
setting_in_bg,res/set_bg1,gp,Remote_Skin_Material_4008,
setting_line,res/setting_bg_line_material_3011,gp,Remote_Skin_Material_4008,
setting_out_bg,res/set_bg,gp,Remote_Skin_Material_4008,
setting_title,res/setting_txt_settings_material_3011,gp,Remote_Skin_Material_4008,
spine_comboscoretip_font,font/gameplay_num_allclear,gp,Remote_Skin_Material_4008,"{""spacingX"": -2, ""fontSize"": 80, ""position"": {""x"": 0, ""y"": 0}, ""lineHeight"": 160}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_008,gp,Remote_Skin_Material_4008,
