_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/game_cube_1,gp,Remote_Skin_Material_4039,
block_2_normal,res/game_cube_2,gp,Remote_Skin_Material_4039,
block_3_normal,res/game_cube_3,gp,Remote_Skin_Material_4039,
block_4_normal,res/game_cube_4,gp,Remote_Skin_Material_4039,
block_5_normal,res/game_cube_5,gp,Remote_Skin_Material_4039,
block_6_normal,res/game_cube_6,gp,Remote_Skin_Material_4039,
block_7_normal,res/game_cube_7,gp,Remote_Skin_Material_4039,
block_put_spine_effect,effect/gameplay_light_startBlock_4039,gp,Remote_Skin_Material_4039,
block_shadow,res/gridshadow_skin_material_4039,gp,Remote_Skin_Material_4039,
board_bg,res/backgroundkuai2-8x8_material_4039,gp,Remote_Skin_Material_4039,
combo_spine,effect/gameplay_combo_4039,gp,Remote_Skin_Material_4039,
combo_spine_font,font/combonumber,gp,Remote_Skin_Material_4039,"{""spacingX"": -15, ""fontSize"": 150, ""position"": {""x"": 26, ""y"": -57}, ""lineHeight"": 50}"
combo_spine_sprite,res/gameplay_combo_txt_material_4039,gp,Remote_Skin_Material_4039,
combotips_spine_effect,effect/gameplay_comboTips_4039,gp,Remote_Skin_Material_4039,
crown,res/gameplay_crown,gp,Remote_Skin_Material_4039,
eliminate_effect,effect/gameplay_eliminate_4039,gp,Remote_Skin_Material_4039,
eliminate_prompt_effect,effect/gameplay_ready_eliminate_4039,gp,Remote_Skin_Material_4039,
encourage_spine_effect,effect/gameplay_word_4039,gp,Remote_Skin_Material_4039,
game_bg,res/backgroundbg_material_4039,gp,Remote_Skin_Material_4039,
revive_round_bg,res/die_quan_bg_material_4039,gp,Remote_Skin_Material_4039,
revive_spine_countdown,effect/revive_countdown_4039,gp,Remote_Skin_Material_4039,
setting_btn,res/backgroundstop_material_4039,gp,Remote_Skin_Material_4039,
setting_btn_BGM,res/setting_btn_BGM_material_4039,gp,Remote_Skin_Material_4039,
setting_btn_BGM_txt,res/setting_txt_BGM_material_4039,gp,Remote_Skin_Material_4039,
setting_btn_sound,res/setting_btn_sound_material_4039,gp,Remote_Skin_Material_4039,
setting_btn_sound_txt,res/setting_txt_sound_material_4039,gp,Remote_Skin_Material_4039,
setting_btn_vibration,res/setting_btn_vibration_material_4039,gp,Remote_Skin_Material_4039,
setting_btn_vibration_txt,res/setting_txt_vibration_material_4039,gp,Remote_Skin_Material_4039,
setting_close_btn,res/set_btn_close_material_4039,gp,Remote_Skin_Material_4039,
setting_in_bg,res/setting_bg_common_1_material_4039,gp,Remote_Skin_Material_4039,
setting_line,res/setting_bg_line_material_4039,gp,Remote_Skin_Material_4039,
setting_off_img_bg,res/setting_btn_off_material_4039,gp,Remote_Skin_Material_4039,
setting_out_bg,res/setting_bg_common_material_4039,gp,Remote_Skin_Material_4039,
setting_title,res/Settings_title,gp,Remote_Skin_Material_4039,
sound_clear,sound/stamp_streak,gp,Remote_Skin_Material_4039,
spine_highscore_font,font/bestnumber,gp,Remote_Skin_Material_4039,"{""spacingX"": -18, ""fontSize"": 85, ""position"": {""x"": 45, ""y"": -3}, ""lineHeight"": 70}"
spine_score_font,font/number,gp,Remote_Skin_Material_4039,"{""spacingX"": 0, ""fontSize"": 80, ""position"": {""x"": 0, ""y"": -20}, ""lineHeight"": 40}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_4039,gp,Remote_Skin_Material_4039,
