_key,assetPath,platform,bundleName,fontLayout
block_1_highlight,res/game_cube_1_light_material_4066,gp,Remote_Skin_Material_4066,
block_1_normal,res/game_cube_1_material_4066,gp,Remote_Skin_Material_4066,
block_2_highlight,res/game_cube_2_light_material_4066,gp,Remote_Skin_Material_4066,
block_2_normal,res/game_cube_2_material_4066,gp,Remote_Skin_Material_4066,
block_3_highlight,res/game_cube_3_light_material_4066,gp,Remote_Skin_Material_4066,
block_3_normal,res/game_cube_3_material_4066,gp,Remote_Skin_Material_4066,
block_4_highlight,res/game_cube_4_light_material_4066,gp,Remote_Skin_Material_4066,
block_4_normal,res/game_cube_4_material_4066,gp,Remote_Skin_Material_4066,
block_5_highlight,res/game_cube_5_light_material_4066,gp,Remote_Skin_Material_4066,
block_5_normal,res/game_cube_5_material_4066,gp,Remote_Skin_Material_4066,
block_6_highlight,res/game_cube_6_light_material_4066,gp,Remote_Skin_Material_4066,
block_6_normal,res/game_cube_6_material_4066,gp,Remote_Skin_Material_4066,
block_7_highlight,res/game_cube_7_light_material_4066,gp,Remote_Skin_Material_4066,
block_7_normal,res/game_cube_7_material_4066,gp,Remote_Skin_Material_4066,
block_put_spine_effect,effect/gameplay_light_startBlock_4066,gp,Remote_Skin_Material_4066,
block_shadow,res/game_cube_shadow9_material_4066,gp,Remote_Skin_Material_4066,
board_bg,res/backgroundkuai-8x8_material_4066,gp,Remote_Skin_Material_4066,
combo_spine,effect/gameplay_combo_4066,gp,Remote_Skin_Material_4066,
combo_spine_font,font/gameplay_num_combo_material_4066,gp,Remote_Skin_Material_4066,"{""spacingX"": -10, ""fontSize"": 150, ""position"": {""x"": 50, ""y"": 0}, ""lineHeight"": 0}"
combo_spine_sprite,res/gameplay_txt_combo_material_4066,gp,Remote_Skin_Material_4066,
combotips_spine_effect,effect/gameplay_comboTips_4066,gp,Remote_Skin_Material_4066,
crown,res/backgroundscore_highest3_material_4066,gp,Remote_Skin_Material_4066,
eliminate_effect,effect/gameplay_eliminate_4066,gp,Remote_Skin_Material_4066,
encourage_spine_effect,effect/gameplay_word_4066,gp,Remote_Skin_Material_4066,
game_bg,res/backgroundbg_material_4066,gp,Remote_Skin_Material_4066,
revive_round_bg,res/die_quan_bg,gp,Remote_Skin_Material_4066,
revive_round_progress,res/die_quan,gp,Remote_Skin_Material_4066,
revive_spine_countdown,effect/revive_countdown_4066,gp,Remote_Skin_Material_4066,
setting_bottom_btn_bg,res/btn_setCommon_material_4066,gp,Remote_Skin_Material_4066,
setting_btn,res/backgroundstop_material_4066,gp,Remote_Skin_Material_4066,
setting_btn_BGM,res/setting_btn_BGM_material_4066,gp,Remote_Skin_Material_4066,
setting_btn_BGM_txt,res/setting_txt_BGM_material_4066,gp,Remote_Skin_Material_4066,
setting_btn_sound,res/setting_btn_sound_material_4066,gp,Remote_Skin_Material_4066,
setting_btn_sound_txt,res/setting_txt_sound_material_4066,gp,Remote_Skin_Material_4066,
setting_btn_vibration,res/setting_btn_vibration_material_4066,gp,Remote_Skin_Material_4066,
setting_btn_vibration_txt,res/setting_txt_vibration_material_4066,gp,Remote_Skin_Material_4066,
setting_close_btn,res/set_btn_close_material_4066,gp,Remote_Skin_Material_4066,
setting_in_bg,res/set_bg_2_material_4066,gp,Remote_Skin_Material_4066,
setting_line,res/setting_bg_line_material_4066,gp,Remote_Skin_Material_4066,
setting_off_img_bg,res/setting_btn_off_material_4066,gp,Remote_Skin_Material_4066,
setting_out_bg,res/set_bg_1_material_4066,gp,Remote_Skin_Material_4066,
setting_title,res/setting_txt_settings_material_4066,gp,Remote_Skin_Material_4066,
sound_clear,sound/cardboard_streak,gp,Remote_Skin_Material_4066,
spine_highscore_font,font/typefacehigh_material_4066,gp,Remote_Skin_Material_4066,"{""spacingX"": -4, ""fontSize"": 80, ""position"": {""x"": 50, ""y"": 0}, ""lineHeight"": 60}"
spine_score_font,font/typeFaceCurrent_material_4066,gp,Remote_Skin_Material_4066,"{""spacingX"": 0, ""fontSize"": 80, ""position"": {""x"": 0, ""y"": -20}, ""lineHeight"": 30}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_4066,gp,Remote_Skin_Material_4066,
