_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/game_cube_material_3032,gp,Remote_Skin_Material_3032,
block_2_normal,res/game_cube_material_3032,gp,Remote_Skin_Material_3032,
block_3_normal,res/game_cube_material_3032,gp,Remote_Skin_Material_3032,
block_4_normal,res/game_cube_material_3032,gp,Remote_Skin_Material_3032,
block_5_normal,res/game_cube_material_3032,gp,Remote_Skin_Material_3032,
block_6_normal,res/game_cube_material_3032,gp,Remote_Skin_Material_3032,
block_7_normal,res/game_cube_material_3032,gp,Remote_Skin_Material_3032,
block_put_spine_effect,effect/gameplay_light_startBlock_032,gp,Remote_Skin_Material_3032,
block_shadow,res/game_cube_shadow_material_3032,gp,Remote_Skin_Material_3032,
board_bg,res/backgroundkuai2-8x8_material_3032,gp,Remote_Skin_Material_3032,
combo_spine,effect/gameplay_combo_032,gp,Remote_Skin_Material_3032,
combo_spine_font,font/gameplay_combo_fnt_material_3032,gp,Remote_Skin_Material_3032,"{""spacingX"": 0, ""fontSize"": 153, ""position"": {""x"": 20, ""y"": -45}, ""lineHeight"": 50}"
combo_spine_sprite,res/gameplay_combo_txt_material_3032,gp,Remote_Skin_Material_3032,
combotips_spine_effect,effect/gameplay_comboTips_032,gp,Remote_Skin_Material_3032,
crown,res/backgroundscore_highest3_material_3032,gp,Remote_Skin_Material_3032,
eliminate_effect,effect/gameplay_eliminate_032,gp,Remote_Skin_Material_3032,
eliminate_prompt_effect,effect/gameplay_ready_eliminate_032,gp,Remote_Skin_Material_3032,
encourage_spine_effect,effect/gameplay_word_032,gp,Remote_Skin_Material_3032,
game_bg,res/backgroundbg_material_3032,gp,Remote_Skin_Material_3032,
revive_round_bg,res/die_quan_bg_material_3032,gp,Remote_Skin_Material_3032,
revive_round_progress,res/die_quan_material_3032,gp,Remote_Skin_Material_3032,
revive_spine_countdown,effect/revive_countdown_032,gp,Remote_Skin_Material_3032,
setting_bottom_btn_bg,res/set_btn_SetCommon_material_3032,gp,Remote_Skin_Material_3032,
setting_btn,res/backgroundstop_material_3032,gp,Remote_Skin_Material_3032,
setting_btn_BGM,res/set_btn_bgm_material_3032,gp,Remote_Skin_Material_3032,
setting_btn_BGM_txt,res/set_txt_bgm_material_3032,gp,Remote_Skin_Material_3032,
setting_btn_sound,res/set_btn_sound_material_3032,gp,Remote_Skin_Material_3032,
setting_btn_sound_txt,res/set_txt_sound_material_3032,gp,Remote_Skin_Material_3032,
setting_btn_vibration,res/set_btn_vibration_material_3032,gp,Remote_Skin_Material_3032,
setting_btn_vibration_txt,res/set_txt_vibration_material_3032,gp,Remote_Skin_Material_3032,
setting_close_btn,res/set_btn_close_material_3032,gp,Remote_Skin_Material_3032,
setting_in_bg,res/set_bg_2_material_3032,gp,Remote_Skin_Material_3032,
setting_line,res/set_bg_line_material_3032,gp,Remote_Skin_Material_3032,
setting_out_bg,res/set_bg_1_material_3032,gp,Remote_Skin_Material_3032,
setting_title,res/set_txt_settings_material_3032,gp,Remote_Skin_Material_3032,
sound_clear,sound/streak,gp,Remote_SkinThree_Material_Common,
sound_combo1,sound/combo1,gp,Remote_SkinThree_Material_Common,
sound_combo10,sound/combo10,gp,Remote_SkinThree_Material_Common,
sound_combo11,sound/combo11,gp,Remote_SkinThree_Material_Common,
sound_combo12,sound/combo12,gp,Remote_SkinThree_Material_Common,
sound_combo13,sound/combo13,gp,Remote_SkinThree_Material_Common,
sound_combo2,sound/combo2,gp,Remote_SkinThree_Material_Common,
sound_combo3,sound/combo3,gp,Remote_SkinThree_Material_Common,
sound_combo4,sound/combo4,gp,Remote_SkinThree_Material_Common,
sound_combo5,sound/combo5,gp,Remote_SkinThree_Material_Common,
sound_combo6,sound/combo6,gp,Remote_SkinThree_Material_Common,
sound_combo7,sound/combo7,gp,Remote_SkinThree_Material_Common,
sound_combo8,sound/combo8,gp,Remote_SkinThree_Material_Common,
sound_combo9,sound/combo9,gp,Remote_SkinThree_Material_Common,
sound_touch_end,sound/put,gp,Remote_SkinThree_Material_Common,
sound_touch_start,sound/touch,gp,Remote_SkinThree_Material_Common,
spine_comboscoretip_font,font/gameplay_num_grade_material_3032,gp,Remote_Skin_Material_3032,"{""spacingX"": -110, ""fontSize"": 190, ""position"": {""x"": 0, ""y"": 0}, ""lineHeight"": 60}"
spine_highscore_font,font/typefacehigh_material_3032,gp,Remote_Skin_Material_3032,"{""spacingX"": -17, ""fontSize"": 85, ""position"": {""x"": 50, ""y"": -8}, ""lineHeight"": 70}"
spine_score_font,font/typeFaceCurrent_material_3032,gp,Remote_Skin_Material_3032,"{""spacingX"": -7, ""fontSize"": 110, ""position"": {""x"": 0, ""y"": -13}, ""lineHeight"": 75}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_032,gp,Remote_Skin_Material_3032,
