_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/game_cube_material_4028_4,gp,Remote_Skin_Material_4028,
block_2_normal,res/game_cube_material_4028_2,gp,Remote_Skin_Material_4028,
block_3_normal,res/game_cube_material_4028_7,gp,Remote_Skin_Material_4028,
block_4_normal,res/game_cube_material_4028_3,gp,Remote_Skin_Material_4028,
block_5_normal,res/game_cube_material_4028_1,gp,Remote_Skin_Material_4028,
block_6_normal,res/game_cube_material_4028_5,gp,Remote_Skin_Material_4028,
block_7_normal,res/game_cube_material_4028_6,gp,Remote_Skin_Material_4028,
block_put_spine_effect,effect/gameplay_light_startBlock_028,gp,Remote_Skin_Material_4028,
board_bg,res/backgroundkuai-8x8_material_4028,gp,Remote_Skin_Material_4028,
combo_spine,effect/gameplay_combo_028,gp,Remote_Skin_Material_4028,
combo_spine_font,font/gameplay_combo_fnt_material_4028,gp,Remote_Skin_Material_4028,"{""spacingX"": -50, ""fontSize"": 176, ""position"": {""x"": 25, ""y"": -180}, ""lineHeight"": 176}"
combo_spine_sprite,res/gameplay_combo_txt_material_4028,gp,Remote_Skin_Material_4028,
combotips_spine_effect,effect/gameplay_comboTips_028,gp,Remote_Skin_Material_4028,
crown,res/backgroundscore_highest3_material_4072,gp,Remote_Skin_Material_4028,
eliminate_effect,effect/gameplay_eliminate_028,gp,Remote_Skin_Material_4028,
eliminate_prompt_effect,effect/gameplay_ready_eliminate_028,gp,Remote_Skin_Material_4028,
encourage_spine_effect,effect/gameplay_word_028,gp,Remote_Skin_Material_4028,
game_bg,res/backgroundbg_material_4028,gp,Remote_Skin_Material_4028,
revive_round_bg,res/die_quan_bg_material_4028,gp,Remote_Skin_Material_4028,
revive_round_progress,res/die_quan_material_4028,gp,Remote_Skin_Material_4028,
revive_spine_countdown,effect/revive_countdown_028,gp,Remote_Skin_Material_4028,
setting_btn,res/backgroundstop_material_4028,gp,Remote_Skin_Material_4028,
setting_close_btn,res/btn_close_material_4028,gp,Remote_Skin_Material_4028,
setting_in_bg,res/setting_bg_common_1_material_4028,gp,Remote_Skin_Material_4028,
setting_out_bg,res/setting_bg_common_material_4028,gp,Remote_Skin_Material_4028,
setting_title,res/setting_txt_settings_material_4028,gp,Remote_Skin_Material_4028,
sound_clear,sound/balloons_streak,gp,Remote_Skin_Material_4028,
spine_highscore_font,font/typefacehigh_material_4028,gp,Remote_Skin_Material_4028,"{""spacingX"": -23, ""fontSize"": 85, ""position"": {""x"": 40, ""y"": -4}, ""lineHeight"": 50}"
spine_score_font,font/typeFaceCurrent_material_4028,gp,Remote_Skin_Material_4028,"{""spacingX"": -16, ""fontSize"": 115, ""position"": {""x"": 0, ""y"": -15}, ""lineHeight"": 50}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_028,gp,Remote_Skin_Material_4028,
