_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/material_4045_1,gp,Remote_Skin_Material_4045,
block_2_normal,res/material_4045_2,gp,Remote_Skin_Material_4045,
block_3_normal,res/material_4045_1,gp,Remote_Skin_Material_4045,
block_4_normal,res/material_4045_2,gp,Remote_Skin_Material_4045,
block_5_normal,res/material_4045_1,gp,Remote_Skin_Material_4045,
block_6_normal,res/material_4045_2,gp,Remote_Skin_Material_4045,
block_7_normal,res/material_4045_1,gp,Remote_Skin_Material_4045,
block_put_spine_effect,effect/gameplay_light_startBlock_045,gp,Remote_Skin_Material_4045,
block_shadow,res/game_cube_shadow_material_4045,gp,Remote_Skin_Material_4045,
board_bg,res/backgroundkuai-8x8_material_4045,gp,Remote_Skin_Material_4045,
combo_spine,effect/gameplay_combo_045,gp,Remote_Skin_Material_4045,
combo_spine_font,font/gameplay_num_combo_material_4045,gp,Remote_Skin_Material_4045,"{""spacingX"": -3, ""fontSize"": 147, ""position"": {""x"": 44, ""y"": -58}, ""lineHeight"": 55}"
combo_spine_sprite,res/gameplay_txt_combo_material_4045,gp,Remote_Skin_Material_4045,
combotips_spine_effect,effect/gameplay_comboTips_045,gp,Remote_Skin_Material_4045,
eliminate_effect,effect/gameplay_ready_eliminate_045,gp,Remote_Skin_Material_4045,
encourage_spine_effect,effect/gameplay_word_045,gp,Remote_Skin_Material_4045,
game_bg,res/backgroundbg_material_4045,gp,Remote_Skin_Material_4045,
revive_round_bg,res/die_quan_bg_material_4045,gp,Remote_Skin_Material_4045,
revive_round_progress,res/die_quan_material_4045,gp,Remote_Skin_Material_4045,
revive_spine_countdown,effect/revive_countdown_045,gp,Remote_Skin_Material_4045,
setting_btn,res/backgroundstop_material_4045,gp,Remote_Skin_Material_4045,
setting_close_btn,res/btn_close_material_4045,gp,Remote_Skin_Material_4045,
setting_in_bg,res/setting_bg_common_1_material_4045,gp,Remote_Skin_Material_4045,
setting_line,res/setting_bg_line_material_4045,gp,Remote_Skin_Material_4045,
setting_out_bg,res/setting_bg_common_material_4045,gp,Remote_Skin_Material_4045,
spine_comboscoretip_font,font/gameplay_num_grade_material_4045.fnt,gp,Remote_Skin_Material_4045,"{""spacingX"": -15, ""fontSize"": 107, ""position"": {""x"": 0, ""y"": -15}, ""lineHeight"": 160}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_045,gp,Remote_Skin_Material_4045,
crown,res/backgroundscore_highest3_material_4045,gp,Remote_Skin_Material_4045,
