_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/material_4078_1,gp,Remote_Skin_Material_4078,
block_2_normal,res/material_4078_2,gp,Remote_Skin_Material_4078,
block_3_normal,res/material_4078_3,gp,Remote_Skin_Material_4078,
block_4_normal,res/material_4078_4,gp,Remote_Skin_Material_4078,
block_5_normal,res/material_4078_1,gp,Remote_Skin_Material_4078,
block_6_normal,res/material_4078_2,gp,Remote_Skin_Material_4078,
block_7_normal,res/material_4078_3,gp,Remote_Skin_Material_4078,
block_put_spine_effect,effect/gameplay_light_startBlock_078,gp,Remote_Skin_Material_4078,
block_shadow,res/game_cube_shadow_material_4078,gp,Remote_Skin_Material_4078,
board_bg,res/backgroundkuai2-8x8_material_4078,gp,Remote_Skin_Material_4078,
combo_spine,effect/gameplay_combo_078,gp,Remote_Skin_Material_4078,
combo_spine_font,font/gameplay_num_combo_material_4078,gp,Remote_Skin_Material_4078,"{""spacingX"": -13, ""fontSize"": 74, ""position"": {""x"": 36, ""y"": 5}, ""lineHeight"": 50}"
combo_spine_sprite,res/gameplay_combo_txt_material_4078,gp,Remote_Skin_Material_4078,
combotips_spine_effect,effect/gameplay_comboTips_078,gp,Remote_Skin_Material_4078,
crown,res/backgroundscore_highest3_material_4078,gp,Remote_Skin_Material_4078,
eliminate_effect,effect/gameplay_eliminate_078,gp,Remote_Skin_Material_4078,
eliminate_prompt_effect,effect/gameplay_ready_eliminate_078,gp,Remote_Skin_Material_4078,
encourage_spine_effect,effect/gameplay_word_078,gp,Remote_Skin_Material_4078,
game_bg,res/backgroundbg_material_4078,gp,Remote_Skin_Material_4078,
revive_round_bg,res/revive_quan_bg_material_4078,gp,Remote_Skin_Material_4078,
revive_round_progress,res/revive_quan_material_4078,gp,Remote_Skin_Material_4078,
revive_spine_countdown,effect/revive_countdown_078,gp,Remote_Skin_Material_4078,
setting_bottom_btn_bg,res/btn_bg_yellow,gp,Remote_Skin_Material_4078,
setting_btn,res/backgroundstop_material_4078,gp,Remote_Skin_Material_4078,
setting_close_btn,res/btn_close_material_4078,gp,Remote_Skin_Material_4078,
setting_in_bg,res/setting_bg_common_1_material_4078,gp,Remote_Skin_Material_4078,
setting_line,res/setting_bg_line_material_4078,gp,Remote_Skin_Material_4078,
setting_out_bg,res/setting_bg_common_material_4078,gp,Remote_Skin_Material_4078,
setting_title,res/Settings_titlematerial_4078,gp,Remote_Skin_Material_4078,
sound_clear,sound/friedegg_streak,gp,Remote_Skin_Material_4078,
spine_comboscoretip_font,font/gameplay_num__grade_material_4078,gp,Remote_Skin_Material_4078,"{""spacingX"": -13, ""fontSize"": 76, ""position"": {""x"": 0, ""y"": -10}, ""lineHeight"": 150}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_078,gp,Remote_Skin_Material_4078,
