_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/material_4012_1,gp,Remote_Skin_Material_4012,
block_2_normal,res/material_4012_2,gp,Remote_Skin_Material_4012,
block_3_normal,res/material_4012_3,gp,Remote_Skin_Material_4012,
block_4_normal,res/material_4012_4,gp,Remote_Skin_Material_4012,
block_5_normal,res/material_4012_5,gp,Remote_Skin_Material_4012,
block_6_normal,res/material_4012_6,gp,Remote_Skin_Material_4012,
block_7_normal,res/material_4012_7,gp,Remote_Skin_Material_4012,
block_put_spine_effect,effect/gameplay_light_startBlock_4012,gp,Remote_Skin_Material_4012,
block_shadow,res/game_cube_shadow_material_4012,gp,Remote_Skin_Material_4012,
board_bg,res/backgroundkuai-8x8_material_4012,gp,Remote_Skin_Material_4012,
combo_spine,effect/gameplay_combo_4012,gp,Remote_Skin_Material_4012,
combo_spine_font,font/gameplay_num_combo_material_4012,gp,Remote_Skin_Material_4012,"{""spacingX"": -5, ""fontSize"": 50, ""position"": {""x"": 15, ""y"": 0}, ""lineHeight"": 50}"
combo_spine_sprite,res/gameplay_txt_combo_material_4012,gp,Remote_Skin_Material_4012,
combotips_spine_effect,effect/gameplay_comboTips_4012,gp,Remote_Skin_Material_4012,
crown,res/backgroundscore_highest3_material_4012,gp,Remote_Skin_Material_4012,
eliminate_effect,effect/gameplay_eliminate_4012,gp,Remote_Skin_Material_4012,
encourage_spine_effect,effect/gameplay_word_4012,gp,Remote_Skin_Material_4012,
game_bg,res/backgroundbg_material_4012,gp,Remote_Skin_Material_4012,
revive_spine_countdown,effect/revive_countdown_4012,gp,Remote_Skin_Material_4012,
setting_btn,res/backgroundstop_material_4012,gp,Remote_Skin_Material_4012,
setting_close_btn,res/btn_close_material_4012,gp,Remote_Skin_Material_4012,
setting_in_bg,res/setting_bg_common_1_material_4012,gp,Remote_Skin_Material_4012,
setting_line,res/setting_bg_line_material_4012,gp,Remote_Skin_Material_4012,
setting_out_bg,res/setting_bg_common_material_4012,gp,Remote_Skin_Material_4012,
setting_title,res/set_txt_settings_material_4012,gp,Remote_Skin_Material_4012,
sound_clear,sound/argil_streak,gp,Remote_Skin_Material_4012,
spine_comboscoretip_font,font/gameplay_num__grade_material_4012,gp,Remote_Skin_Material_4012,"{""spacingX"": -15, ""fontSize"": 50, ""position"": {""x"": 0, ""y"": 0}, ""lineHeight"": 160}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_4012,gp,Remote_Skin_Material_4012,
