_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/material_4033_1,gp,Remote_Skin_Material_4033,
block_2_normal,res/material_4033_2,gp,Remote_Skin_Material_4033,
block_3_normal,res/material_4033_3,gp,Remote_Skin_Material_4033,
block_4_normal,res/material_4033_4,gp,Remote_Skin_Material_4033,
block_5_normal,res/material_4033_5,gp,Remote_Skin_Material_4033,
block_6_normal,res/material_4033_6,gp,Remote_Skin_Material_4033,
block_7_normal,res/material_4033_1,gp,Remote_Skin_Material_4033,
block_put_spine_effect,effect/gameplay_light_startBlock_4033,gp,Remote_Skin_Material_4033,
board_bg,res/gameplay_board_bg__material_4033,gp,Remote_Skin_Material_4033,
combo_spine,effect/gameplay_combo_4033,gp,Remote_Skin_Material_4033,
combo_spine_font,font/combo_fnt_material_4033,gp,Remote_Skin_Material_4033,"{""spacingX"": -20, ""fontSize"": 50, ""position"": {""x"": 30, ""y"": 10}, ""lineHeight"": 50}"
combo_spine_sprite,res/combo_txt_material_4033,gp,Remote_Skin_Material_4033,
combotips_spine_effect,effect/gameplay_comboTips_4033,gp,Remote_Skin_Material_4033,
crown,res/backgroundscore_highest3_material_4033,gp,Remote_Skin_Material_4033,
eliminate_effect,effect/gameplay_eliminate_4033,gp,Remote_Skin_Material_4033,
eliminate_prompt_effect,effect/gameplay_ready_eliminate_4033,gp,Remote_Skin_Material_4033,
encourage_spine_effect,effect/gameplay_word_4033,gp,Remote_Skin_Material_4033,
game_bg,res/gameplay_bg_material_4033,gp,Remote_Skin_Material_4033,
revive_round_bg,res/die_quan_bg_material_4063,gp,Remote_SkinThree_Material_Common,
revive_round_progress,res/die_quan_material_4063,gp,Remote_SkinThree_Material_Common,
revive_spine_countdown,effect/revive_countdown_4033,gp,Remote_Skin_Material_4033,
setting_btn,res/backgroundstop_material_4033,gp,Remote_Skin_Material_4033,
setting_close_btn,res/gameplay_steeings_btn_close_material_4063,gp,Remote_SkinThree_Material_Common,
setting_in_bg,res/setting_bg_common1_material_4063,gp,Remote_SkinThree_Material_Common,
setting_line,res/gameplay_set_line_material_4063,gp,Remote_SkinThree_Material_Common,
setting_out_bg,res/setting_bg_common_material_4063,gp,Remote_SkinThree_Material_Common,
spine_score_font,font/typeFaceCurrent_material_4033,gp,Remote_Skin_Material_4033,"{""spacingX"": 0, ""fontSize"": 70, ""position"": {""x"": 0, ""y"": 0}, ""lineHeight"": 50}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_4033,gp,Remote_Skin_Material_4033,
sound_clear,sound/potion_streak,gp,Remote_Skin_Material_4033,
