_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/game_cube_1_material_4027,gp,Remote_Skin_Material_4027,
block_2_normal,res/game_cube_2_material_4027,gp,Remote_Skin_Material_4027,
block_3_normal,res/game_cube_3_material_4027,gp,Remote_Skin_Material_4027,
block_4_normal,res/game_cube_4_material_4027,gp,Remote_Skin_Material_4027,
block_5_normal,res/game_cube_5_material_4027,gp,Remote_Skin_Material_4027,
block_6_normal,res/game_cube_6_material_4027,gp,Remote_Skin_Material_4027,
block_7_normal,res/game_cube_7_material_4027,gp,Remote_Skin_Material_4027,
block_put_spine_effect,effect/gameplay_light_startBlock_4027,gp,Remote_Skin_Material_4027,
block_shadow,res/game_cube_shadow_material_4027,gp,Remote_Skin_Material_4027,
board_bg,res/backgroundkuai2-8x8_material_4027,gp,Remote_Skin_Material_4027,
combo_spine,effect/gameplay_combo_4027,gp,Remote_Skin_Material_4027,
combo_spine_font,font/game_combo_num_material_4027,gp,Remote_Skin_Material_4027,"{""spacingX"": -10, ""fontSize"": 50, ""position"": {""x"": 40, ""y"": -12}, ""lineHeight"": 50}"
combo_spine_sprite,res/gameplay_combo_txt_material_4027,gp,Remote_Skin_Material_4027,
combotips_spine_effect,effect/gameplay_comboTips_4027,gp,Remote_Skin_Material_4027,
crown,res/backgroundscore_highest3_material_4027,gp,Remote_Skin_Material_4027,
eliminate_effect,effect/gameplay_eliminate_4027,gp,Remote_Skin_Material_4027,
eliminate_prompt_effect,effect/gameplay_ready_eliminate_4027,gp,Remote_Skin_Material_4027,
encourage_spine_effect,effect/gameplay_word_4027,gp,Remote_Skin_Material_4027,
game_bg,res/backgroundbg_material_4027,gp,Remote_Skin_Material_4027,
revive_round_bg,res/die_quan_bg_material_4027,gp,Remote_Skin_Material_4027,
revive_spine_countdown,effect/revive_countdown_4027,gp,Remote_Skin_Material_4027,
setting_bottom_btn_bg,res/set_btn_SetCommon_material_4027,gp,Remote_Skin_Material_4027,
setting_btn,res/backgroundstop_material_4027,gp,Remote_Skin_Material_4027,
setting_btn_BGM,res/setting_btn_BGM_material_4027,gp,Remote_Skin_Material_4027,
setting_btn_BGM_txt,res/setting_txt_BGM_material_4027,gp,Remote_Skin_Material_4027,
setting_btn_sound,res/setting_btn_sound_material_4027,gp,Remote_Skin_Material_4027,
setting_btn_sound_txt,res/setting_txt_sound_material_4027,gp,Remote_Skin_Material_4027,
setting_btn_vibration,res/setting_btn_vibration_material_4027,gp,Remote_Skin_Material_4027,
setting_btn_vibration_txt,res/setting_txt_vibration_material_4027,gp,Remote_Skin_Material_4027,
setting_close_btn,res/set_btn_close_material_4027,gp,Remote_Skin_Material_4027,
setting_in_bg,res/setting_bg_common_1_material_4027,gp,Remote_Skin_Material_4027,
setting_line,res/setting_bg_line_material_4027,gp,Remote_Skin_Material_4027,
setting_off_img_bg,res/setting_btn_off_material_4027,gp,Remote_Skin_Material_4027,
setting_out_bg,res/setting_bg_common_material_4027,gp,Remote_Skin_Material_4027,
setting_title,res/set_txt_settings_material_4027,gp,Remote_Skin_Material_4027,
sound_clear,sound/iron_streak,gp,Remote_Skin_Material_4027,
spine_highscore_font,font/typefacehigh_material_4027,gp,Remote_Skin_Material_4027,"{""spacingX"": -18, ""fontSize"": 18, ""position"": {""x"": 50, ""y"": 20}, ""lineHeight"": 70}"
spine_score_font,font/typeFaceCurrent_material_4027,gp,Remote_Skin_Material_4027,"{""spacingX"": -9, ""fontSize"": 120, ""position"": {""x"": 0, ""y"": -14}, ""lineHeight"": 50}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_4027,gp,Remote_Skin_Material_4027,
