_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/material_4060_1,gp,Remote_Skin_Material_4060,
block_2_normal,res/material_4060_2,gp,Remote_Skin_Material_4060,
block_3_normal,res/material_4060_3,gp,Remote_Skin_Material_4060,
block_4_normal,res/material_4060_4,gp,Remote_Skin_Material_4060,
block_5_normal,res/material_4060_1,gp,Remote_Skin_Material_4060,
block_6_normal,res/material_4060_2,gp,Remote_Skin_Material_4060,
block_7_normal,res/material_4060_3,gp,Remote_Skin_Material_4060,
block_put_spine_effect,effect/gameplay_light_startBlock_4060,gp,Remote_Skin_Material_4060,
board_bg,res/gameplay_board_bg__material_4060,gp,Remote_Skin_Material_4060,
combo_spine,effect/gameplay_combo_4060,gp,Remote_Skin_Material_4060,
combo_spine_font,font/combo_fnt_material_4060,gp,Remote_Skin_Material_4060,"{""spacingX"": -20, ""fontSize"": 50, ""position"": {""x"": 30, ""y"": 20}, ""lineHeight"": 50}"
combo_spine_sprite,res/combo_txt_material_4060,gp,Remote_Skin_Material_4060,
combotips_spine_effect,effect/gameplay_comboTips_4060,gp,Remote_Skin_Material_4060,
eliminate_effect,effect/gameplay_eliminate_4060,gp,Remote_Skin_Material_4060,
eliminate_prompt_effect,effect/gameplay_ready_eliminate_4060,gp,Remote_Skin_Material_4060,
encourage_spine_effect,effect/gameplay_word_4060,gp,Remote_Skin_Material_4060,
game_bg,res/gameplay_bg_material_4060,gp,Remote_Skin_Material_4060,
revive_spine_countdown,effect/revive_countdown_4060,gp,Remote_Skin_Material_4060,
sound_clear,sound/ice_streak,gp,Remote_Skin_Material_4060,
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_4060,gp,Remote_Skin_Material_4060,
