_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/material_4063_1,gp,Remote_Skin_Material_4063,
block_2_normal,res/material_4063_2,gp,Remote_Skin_Material_4063,
block_3_normal,res/material_4063_3,gp,Remote_Skin_Material_4063,
block_4_normal,res/material_4063_4,gp,Remote_Skin_Material_4063,
block_5_normal,res/material_4063_1,gp,Remote_Skin_Material_4063,
block_6_normal,res/material_4063_2,gp,Remote_Skin_Material_4063,
block_7_normal,res/material_4063_3,gp,Remote_Skin_Material_4063,
block_put_spine_effect,effect/gameplay_light_startBlock_063,gp,Remote_Skin_Material_4063,
block_shadow,res/game_cube_shadow_material_4063,gp,Remote_Skin_Material_4063,
board_bg,res/gameplay_board_bg__material_4063,gp,Remote_Skin_Material_4063,
combo_spine,effect/gameplay_combo_063,gp,Remote_Skin_Material_4063,
combo_spine_font,font/combo_fnt_material_4063,gp,Remote_Skin_Material_4063,"{""spacingX"": -20, ""fontSize"": 50, ""position"": {""x"": 50, ""y"": 0}, ""lineHeight"": 50}"
combo_spine_sprite,res/combo_txt_material_4063,gp,Remote_Skin_Material_4063,
combotips_spine_effect,effect/gameplay_comboTips_063,gp,Remote_Skin_Material_4063,
crown,res/gameplay_icon_bestscore__4061,gp,Remote_SkinThree_Material_Common,
eliminate_effect,effect/gameplay_eliminate_063,gp,Remote_Skin_Material_4063,
eliminate_prompt_effect,effect/gameplay_eliminatePrompt_063,gp,Remote_Skin_Material_4063,
encourage_spine_effect,effect/gameplay_word_063,gp,Remote_Skin_Material_4063,
game_bg,res/gameplay_bg_material_4063,gp,Remote_Skin_Material_4063,
revive_round_bg,res/die_quan_bg_material_4063,gp,Remote_SkinThree_Material_Common,
revive_round_progress,res/die_quan_material_4063,gp,Remote_SkinThree_Material_Common,
revive_spine_countdown,effect/revive_countdown_063,gp,Remote_Skin_Material_4063,
setting_btn,res/gameplay_btn_set_material_4063,gp,Remote_SkinThree_Material_Common,
setting_close_btn,res/gameplay_steeings_btn_close_material_4063,gp,Remote_SkinThree_Material_Common,
setting_in_bg,res/setting_bg_common1_material_4063,gp,Remote_SkinThree_Material_Common,
setting_line,res/gameplay_set_line_material_4063,gp,Remote_SkinThree_Material_Common,
setting_out_bg,res/setting_bg_common_material_4063,gp,Remote_SkinThree_Material_Common,
sound_clear,sound/cookie_streak,gp,Remote_Skin_Material_4063,
spine_score_font,font/gameplay_score_4063,gp,Remote_Skin_Material_4063,"{""spacingX"": -12, ""fontSize"": 68, ""position"": {""x"": 0, ""y"": 5}, ""lineHeight"": 50}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_063,gp,Remote_Skin_Material_4063,
