_key,assetPath,platform,bundleName,fontLayout
block_1_normal,res/material_4048_1,gp,Remote_Skin_Material_4048,
block_2_normal,res/material_4048_2,gp,Remote_Skin_Material_4048,
block_3_normal,res/material_4048_3,gp,Remote_Skin_Material_4048,
block_4_normal,res/material_4048_4,gp,Remote_Skin_Material_4048,
block_5_normal,res/material_4048_5,gp,Remote_Skin_Material_4048,
block_6_normal,res/material_4048_6,gp,Remote_Skin_Material_4048,
block_7_normal,res/material_4048_7,gp,Remote_Skin_Material_4048,
block_put_spine_effect,effect/gameplay_light_startBlock_4048,gp,Remote_Skin_Material_4048,
block_shadow,res/game_cube_shadow9_material_4048,gp,Remote_Skin_Material_4048,
board_bg,res/backgroundkuai2-8x8_material_4048,gp,Remote_Skin_Material_4048,
combo_spine,effect/gameplay_combo_4048,gp,Remote_Skin_Material_4048,
combo_spine_font,font/gameplay_num_combo_material_4048,gp,Remote_Skin_Material_4048,"{""spacingX"": -26, ""fontSize"": 180, ""position"": {""x"": 40, ""y"": 0}, ""lineHeight"": 0}"
combo_spine_sprite,res/gameplay_txt_combo_material_4048,gp,Remote_Skin_Material_4048,
combotips_spine_effect,effect/gameplay_comboTips_4048,gp,Remote_Skin_Material_4048,
crown,res/backgroundscore_highest3_material_4048,gp,Remote_Skin_Material_4048,
eliminate_effect,effect/gameplay_eliminate_4048,gp,Remote_Skin_Material_4048,
encourage_spine_effect,effect/gameplay_word_4048,gp,Remote_Skin_Material_4048,
game_bg,res/backgroundbg_material_4048,gp,Remote_Skin_Material_4048,
revive_round_bg,res/die_quan_bg,gp,Remote_Skin_Material_4048,
revive_round_progress,res/die_quan,gp,Remote_Skin_Material_4048,
revive_spine_countdown,effect/revive_countdown_4048,gp,Remote_Skin_Material_4048,
setting_bottom_btn_bg,res/btn_setCommon_material_4048,gp,Remote_Skin_Material_4048,
setting_btn,res/backgroundstop_material_4048,gp,Remote_Skin_Material_4048,
setting_btn_BGM,res/setting_btn_BGM_material_4048,gp,Remote_Skin_Material_4048,
setting_btn_BGM_txt,res/setting_txt_BGM_material_4048,gp,Remote_Skin_Material_4048,
setting_btn_sound,res/setting_btn_sound_material_4048,gp,Remote_Skin_Material_4048,
setting_btn_sound_txt,res/setting_txt_sound_material_4048,gp,Remote_Skin_Material_4048,
setting_btn_vibration,res/setting_btn_vibration_material_4048,gp,Remote_Skin_Material_4048,
setting_btn_vibration_txt,res/setting_txt_vibration_material_4048,gp,Remote_Skin_Material_4048,
setting_close_btn,res/set_btn_close_material_4048,gp,Remote_Skin_Material_4048,
setting_in_bg,res/set_bg_2_material_4048,gp,Remote_Skin_Material_4048,
setting_line,res/setting_bg_line_material_4048,gp,Remote_Skin_Material_4048,
setting_off_img_bg,res/setting_btn_off_material_4048,gp,Remote_Skin_Material_4048,
setting_out_bg,res/set_bg_1_material_4048,gp,Remote_Skin_Material_4048,
setting_title,res/setting_txt_settings_material_4048,gp,Remote_Skin_Material_4048,
sound_clear,sound/cobblestone_streak,gp,Remote_Skin_Material_4048,
spine_score_font,font/typeFaceCurrent_material_4048,gp,Remote_Skin_Material_4048,"{""spacingX"": -20, ""fontSize"": 100, ""position"": {""x"": 0, ""y"": -40}, ""lineHeight"": 0}"
unbelievable_spine_effect,effect/gameplay_clear_unbelievable_4048,gp,Remote_Skin_Material_4048,
