_key,isShade,type,shaderPrefabPath,noShaderPrefabPath,colorList,rgbaPercentage,colorProportion,gradientProportion,opacity,color,status_one,status_two
block1,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#aff3ac"", ""gradientParam"": ""#a2f29e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5a9449"", ""gradientParam"": ""#598f4c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#8cdd89"", ""gradientParam"": ""#86db6d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#69ab5b"", ""gradientParam"": ""#66a651"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#73c669"", ""gradientParam"": ""#6ec263"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d6340"", ""gradientParam"": ""#3d6340"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.5217391304347827, ""gProportion"": 1.2272727272727273, ""bProportion"": 1.638095238095238}, {""rProportion"": 0.782608695652174, ""gProportion"": 0.7474747474747475, ""bProportion"": 0.6952380952380952}, {""rProportion"": 1.2173913043478262, ""gProportion"": 1.1161616161616161, ""bProportion"": 1.3047619047619048}, {""rProportion"": 0.9130434782608695, ""gProportion"": 0.8636363636363636, ""bProportion"": 0.8666666666666667}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.5304347826086957, ""gProportion"": 0.5, ""bProportion"": 0.6095238095238096}]","[{""rProportion"": 0.9257142857142857, ""gProportion"": 0.9958847736625515, ""bProportion"": 0.9186046511627907}, {""rProportion"": 0.9888888888888889, ""gProportion"": 0.9662162162162162, ""bProportion"": 1.0410958904109588}, {""rProportion"": 0.9571428571428572, ""gProportion"": 0.9909502262443439, ""bProportion"": 0.7956204379562044}, {""rProportion"": 0.9714285714285714, ""gProportion"": 0.9707602339181286, ""bProportion"": 0.8901098901098901}, {""rProportion"": 0.9565217391304348, ""gProportion"": 0.9797979797979798, ""bProportion"": 0.9428571428571428}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block2,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#aff3ac"", ""gradientParam"": ""#a2f29e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5a9449"", ""gradientParam"": ""#598f4c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#8cdd89"", ""gradientParam"": ""#86db6d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#69ab5b"", ""gradientParam"": ""#66a651"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#73c669"", ""gradientParam"": ""#6ec263"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d6340"", ""gradientParam"": ""#3d6340"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.5217391304347827, ""gProportion"": 1.2272727272727273, ""bProportion"": 1.638095238095238}, {""rProportion"": 0.782608695652174, ""gProportion"": 0.7474747474747475, ""bProportion"": 0.6952380952380952}, {""rProportion"": 1.2173913043478262, ""gProportion"": 1.1161616161616161, ""bProportion"": 1.3047619047619048}, {""rProportion"": 0.9130434782608695, ""gProportion"": 0.8636363636363636, ""bProportion"": 0.8666666666666667}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.5304347826086957, ""gProportion"": 0.5, ""bProportion"": 0.6095238095238096}]","[{""rProportion"": 0.9257142857142857, ""gProportion"": 0.9958847736625515, ""bProportion"": 0.9186046511627907}, {""rProportion"": 0.9888888888888889, ""gProportion"": 0.9662162162162162, ""bProportion"": 1.0410958904109588}, {""rProportion"": 0.9571428571428572, ""gProportion"": 0.9909502262443439, ""bProportion"": 0.7956204379562044}, {""rProportion"": 0.9714285714285714, ""gProportion"": 0.9707602339181286, ""bProportion"": 0.8901098901098901}, {""rProportion"": 0.9565217391304348, ""gProportion"": 0.9797979797979798, ""bProportion"": 0.9428571428571428}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block3,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#aff3ac"", ""gradientParam"": ""#a2f29e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5a9449"", ""gradientParam"": ""#598f4c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#8cdd89"", ""gradientParam"": ""#86db6d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#69ab5b"", ""gradientParam"": ""#66a651"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#73c669"", ""gradientParam"": ""#6ec263"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d6340"", ""gradientParam"": ""#3d6340"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.5217391304347827, ""gProportion"": 1.2272727272727273, ""bProportion"": 1.638095238095238}, {""rProportion"": 0.782608695652174, ""gProportion"": 0.7474747474747475, ""bProportion"": 0.6952380952380952}, {""rProportion"": 1.2173913043478262, ""gProportion"": 1.1161616161616161, ""bProportion"": 1.3047619047619048}, {""rProportion"": 0.9130434782608695, ""gProportion"": 0.8636363636363636, ""bProportion"": 0.8666666666666667}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.5304347826086957, ""gProportion"": 0.5, ""bProportion"": 0.6095238095238096}]","[{""rProportion"": 0.9257142857142857, ""gProportion"": 0.9958847736625515, ""bProportion"": 0.9186046511627907}, {""rProportion"": 0.9888888888888889, ""gProportion"": 0.9662162162162162, ""bProportion"": 1.0410958904109588}, {""rProportion"": 0.9571428571428572, ""gProportion"": 0.9909502262443439, ""bProportion"": 0.7956204379562044}, {""rProportion"": 0.9714285714285714, ""gProportion"": 0.9707602339181286, ""bProportion"": 0.8901098901098901}, {""rProportion"": 0.9565217391304348, ""gProportion"": 0.9797979797979798, ""bProportion"": 0.9428571428571428}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block4,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#aff3ac"", ""gradientParam"": ""#a2f29e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5a9449"", ""gradientParam"": ""#598f4c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#8cdd89"", ""gradientParam"": ""#86db6d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#69ab5b"", ""gradientParam"": ""#66a651"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#73c669"", ""gradientParam"": ""#6ec263"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d6340"", ""gradientParam"": ""#3d6340"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.5217391304347827, ""gProportion"": 1.2272727272727273, ""bProportion"": 1.638095238095238}, {""rProportion"": 0.782608695652174, ""gProportion"": 0.7474747474747475, ""bProportion"": 0.6952380952380952}, {""rProportion"": 1.2173913043478262, ""gProportion"": 1.1161616161616161, ""bProportion"": 1.3047619047619048}, {""rProportion"": 0.9130434782608695, ""gProportion"": 0.8636363636363636, ""bProportion"": 0.8666666666666667}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.5304347826086957, ""gProportion"": 0.5, ""bProportion"": 0.6095238095238096}]","[{""rProportion"": 0.9257142857142857, ""gProportion"": 0.9958847736625515, ""bProportion"": 0.9186046511627907}, {""rProportion"": 0.9888888888888889, ""gProportion"": 0.9662162162162162, ""bProportion"": 1.0410958904109588}, {""rProportion"": 0.9571428571428572, ""gProportion"": 0.9909502262443439, ""bProportion"": 0.7956204379562044}, {""rProportion"": 0.9714285714285714, ""gProportion"": 0.9707602339181286, ""bProportion"": 0.8901098901098901}, {""rProportion"": 0.9565217391304348, ""gProportion"": 0.9797979797979798, ""bProportion"": 0.9428571428571428}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block5,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#aff3ac"", ""gradientParam"": ""#a2f29e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5a9449"", ""gradientParam"": ""#598f4c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#8cdd89"", ""gradientParam"": ""#86db6d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#69ab5b"", ""gradientParam"": ""#66a651"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#73c669"", ""gradientParam"": ""#6ec263"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d6340"", ""gradientParam"": ""#3d6340"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.5217391304347827, ""gProportion"": 1.2272727272727273, ""bProportion"": 1.638095238095238}, {""rProportion"": 0.782608695652174, ""gProportion"": 0.7474747474747475, ""bProportion"": 0.6952380952380952}, {""rProportion"": 1.2173913043478262, ""gProportion"": 1.1161616161616161, ""bProportion"": 1.3047619047619048}, {""rProportion"": 0.9130434782608695, ""gProportion"": 0.8636363636363636, ""bProportion"": 0.8666666666666667}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.5304347826086957, ""gProportion"": 0.5, ""bProportion"": 0.6095238095238096}]","[{""rProportion"": 0.9257142857142857, ""gProportion"": 0.9958847736625515, ""bProportion"": 0.9186046511627907}, {""rProportion"": 0.9888888888888889, ""gProportion"": 0.9662162162162162, ""bProportion"": 1.0410958904109588}, {""rProportion"": 0.9571428571428572, ""gProportion"": 0.9909502262443439, ""bProportion"": 0.7956204379562044}, {""rProportion"": 0.9714285714285714, ""gProportion"": 0.9707602339181286, ""bProportion"": 0.8901098901098901}, {""rProportion"": 0.9565217391304348, ""gProportion"": 0.9797979797979798, ""bProportion"": 0.9428571428571428}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block6,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#aff3ac"", ""gradientParam"": ""#a2f29e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5a9449"", ""gradientParam"": ""#598f4c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#8cdd89"", ""gradientParam"": ""#86db6d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#69ab5b"", ""gradientParam"": ""#66a651"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#73c669"", ""gradientParam"": ""#6ec263"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d6340"", ""gradientParam"": ""#3d6340"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.5217391304347827, ""gProportion"": 1.2272727272727273, ""bProportion"": 1.638095238095238}, {""rProportion"": 0.782608695652174, ""gProportion"": 0.7474747474747475, ""bProportion"": 0.6952380952380952}, {""rProportion"": 1.2173913043478262, ""gProportion"": 1.1161616161616161, ""bProportion"": 1.3047619047619048}, {""rProportion"": 0.9130434782608695, ""gProportion"": 0.8636363636363636, ""bProportion"": 0.8666666666666667}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.5304347826086957, ""gProportion"": 0.5, ""bProportion"": 0.6095238095238096}]","[{""rProportion"": 0.9257142857142857, ""gProportion"": 0.9958847736625515, ""bProportion"": 0.9186046511627907}, {""rProportion"": 0.9888888888888889, ""gProportion"": 0.9662162162162162, ""bProportion"": 1.0410958904109588}, {""rProportion"": 0.9571428571428572, ""gProportion"": 0.9909502262443439, ""bProportion"": 0.7956204379562044}, {""rProportion"": 0.9714285714285714, ""gProportion"": 0.9707602339181286, ""bProportion"": 0.8901098901098901}, {""rProportion"": 0.9565217391304348, ""gProportion"": 0.9797979797979798, ""bProportion"": 0.9428571428571428}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block7,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#aff3ac"", ""gradientParam"": ""#a2f29e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5a9449"", ""gradientParam"": ""#598f4c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#8cdd89"", ""gradientParam"": ""#86db6d"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#69ab5b"", ""gradientParam"": ""#66a651"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#73c669"", ""gradientParam"": ""#6ec263"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d6340"", ""gradientParam"": ""#3d6340"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.5217391304347827, ""gProportion"": 1.2272727272727273, ""bProportion"": 1.638095238095238}, {""rProportion"": 0.782608695652174, ""gProportion"": 0.7474747474747475, ""bProportion"": 0.6952380952380952}, {""rProportion"": 1.2173913043478262, ""gProportion"": 1.1161616161616161, ""bProportion"": 1.3047619047619048}, {""rProportion"": 0.9130434782608695, ""gProportion"": 0.8636363636363636, ""bProportion"": 0.8666666666666667}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.5304347826086957, ""gProportion"": 0.5, ""bProportion"": 0.6095238095238096}]","[{""rProportion"": 0.9257142857142857, ""gProportion"": 0.9958847736625515, ""bProportion"": 0.9186046511627907}, {""rProportion"": 0.9888888888888889, ""gProportion"": 0.9662162162162162, ""bProportion"": 1.0410958904109588}, {""rProportion"": 0.9571428571428572, ""gProportion"": 0.9909502262443439, ""bProportion"": 0.7956204379562044}, {""rProportion"": 0.9714285714285714, ""gProportion"": 0.9707602339181286, ""bProportion"": 0.8901098901098901}, {""rProportion"": 0.9565217391304348, ""gProportion"": 0.9797979797979798, ""bProportion"": 0.9428571428571428}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
crown,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffd303"", ""gradientParam"": ""#ffae00"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
crown_score,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#f2b309"", ""gradientParam"": ""#f9aa11"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
board_out_line,1,2,prefabs/skin/board/SkinBoardPrefab,,,,"{""rProportion"": 0.226890756302521, ""gProportion"": 0.19889502762430938, ""bProportion"": 0.4108527131782946}","{""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}",0,"{""colorParam"": ""#1b2435"", ""gradientParam"": ""#1b2435"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
