_key,isShade,type,shaderPrefabPath,noShaderPrefabPath,colorList,rgbaPercentage,colorProportion,gradientProportion,opacity,color,status_one,status_two
block1,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#ccffb6"", ""gradientParam"": ""#cdffb6"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#6ba152"", ""gradientParam"": ""#6ba452"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ade496"", ""gradientParam"": ""#aae193"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#82c068"", ""gradientParam"": ""#7eb763"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#98d47f"", ""gradientParam"": ""#90cb75"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#38442a"", ""gradientParam"": ""#38442a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.3421052631578947, ""gProportion"": 1.2028301886792452, ""bProportion"": 1.4330708661417322}, {""rProportion"": 0.7039473684210527, ""gProportion"": 0.7594339622641509, ""bProportion"": 0.6456692913385826}, {""rProportion"": 1.138157894736842, ""gProportion"": 1.0754716981132075, ""bProportion"": 1.1811023622047243}, {""rProportion"": 0.8552631578947368, ""gProportion"": 0.9056603773584906, ""bProportion"": 0.8188976377952756}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3684210526315789, ""gProportion"": 0.32075471698113206, ""bProportion"": 0.33070866141732286}]","[{""rProportion"": 1.0049019607843137, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1, ""gProportion"": 1.0186335403726707, ""bProportion"": 1}, {""rProportion"": 0.9826589595375722, ""gProportion"": 0.9868421052631579, ""bProportion"": 0.98}, {""rProportion"": 0.9692307692307692, ""gProportion"": 0.953125, ""bProportion"": 0.9519230769230769}, {""rProportion"": 0.9473684210526315, ""gProportion"": 0.9575471698113207, ""bProportion"": 0.9212598425196851}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block2,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f1f1b6"", ""gradientParam"": ""#f1f1b6"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a1a15d"", ""gradientParam"": ""#a09e5b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e0dd91"", ""gradientParam"": ""#d9da95"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#bbbb6c"", ""gradientParam"": ""#b6b365"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#cfcc7c"", ""gradientParam"": ""#cbc97a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d3c1b"", ""gradientParam"": ""#3d3c1b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1642512077294687, ""gProportion"": 1.1813725490196079, ""bProportion"": 1.467741935483871}, {""rProportion"": 0.7777777777777778, ""gProportion"": 0.7892156862745098, ""bProportion"": 0.75}, {""rProportion"": 1.0821256038647342, ""gProportion"": 1.0833333333333333, ""bProportion"": 1.1693548387096775}, {""rProportion"": 0.9033816425120773, ""gProportion"": 0.9166666666666666, ""bProportion"": 0.8709677419354839}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.2946859903381642, ""gProportion"": 0.29411764705882354, ""bProportion"": 0.21774193548387097}]","[{""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.9937888198757764, ""gProportion"": 0.9813664596273292, ""bProportion"": 0.978494623655914}, {""rProportion"": 0.96875, ""gProportion"": 0.9864253393665159, ""bProportion"": 1.0275862068965518}, {""rProportion"": 0.9732620320855615, ""gProportion"": 0.9572192513368984, ""bProportion"": 0.9351851851851852}, {""rProportion"": 0.9806763285024155, ""gProportion"": 0.9852941176470589, ""bProportion"": 0.9838709677419355}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block3,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#ccffb6"", ""gradientParam"": ""#cdffb6"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#6ba152"", ""gradientParam"": ""#6ba452"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ade496"", ""gradientParam"": ""#aae193"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#82c068"", ""gradientParam"": ""#7eb763"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#98d47f"", ""gradientParam"": ""#90cb75"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#38442a"", ""gradientParam"": ""#38442a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.3421052631578947, ""gProportion"": 1.2028301886792452, ""bProportion"": 1.4330708661417322}, {""rProportion"": 0.7039473684210527, ""gProportion"": 0.7594339622641509, ""bProportion"": 0.6456692913385826}, {""rProportion"": 1.138157894736842, ""gProportion"": 1.0754716981132075, ""bProportion"": 1.1811023622047243}, {""rProportion"": 0.8552631578947368, ""gProportion"": 0.9056603773584906, ""bProportion"": 0.8188976377952756}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3684210526315789, ""gProportion"": 0.32075471698113206, ""bProportion"": 0.33070866141732286}]","[{""rProportion"": 1.0049019607843137, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1, ""gProportion"": 1.0186335403726707, ""bProportion"": 1}, {""rProportion"": 0.9826589595375722, ""gProportion"": 0.9868421052631579, ""bProportion"": 0.98}, {""rProportion"": 0.9692307692307692, ""gProportion"": 0.953125, ""bProportion"": 0.9519230769230769}, {""rProportion"": 0.9473684210526315, ""gProportion"": 0.9575471698113207, ""bProportion"": 0.9212598425196851}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block4,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f1f1b6"", ""gradientParam"": ""#f1f1b6"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a1a15d"", ""gradientParam"": ""#a09e5b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e0dd91"", ""gradientParam"": ""#d9da95"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#bbbb6c"", ""gradientParam"": ""#b6b365"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#cfcc7c"", ""gradientParam"": ""#cbc97a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d3c1b"", ""gradientParam"": ""#3d3c1b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1642512077294687, ""gProportion"": 1.1813725490196079, ""bProportion"": 1.467741935483871}, {""rProportion"": 0.7777777777777778, ""gProportion"": 0.7892156862745098, ""bProportion"": 0.75}, {""rProportion"": 1.0821256038647342, ""gProportion"": 1.0833333333333333, ""bProportion"": 1.1693548387096775}, {""rProportion"": 0.9033816425120773, ""gProportion"": 0.9166666666666666, ""bProportion"": 0.8709677419354839}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.2946859903381642, ""gProportion"": 0.29411764705882354, ""bProportion"": 0.21774193548387097}]","[{""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.9937888198757764, ""gProportion"": 0.9813664596273292, ""bProportion"": 0.978494623655914}, {""rProportion"": 0.96875, ""gProportion"": 0.9864253393665159, ""bProportion"": 1.0275862068965518}, {""rProportion"": 0.9732620320855615, ""gProportion"": 0.9572192513368984, ""bProportion"": 0.9351851851851852}, {""rProportion"": 0.9806763285024155, ""gProportion"": 0.9852941176470589, ""bProportion"": 0.9838709677419355}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block5,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#ccffb6"", ""gradientParam"": ""#cdffb6"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#6ba152"", ""gradientParam"": ""#6ba452"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ade496"", ""gradientParam"": ""#aae193"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#82c068"", ""gradientParam"": ""#7eb763"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#98d47f"", ""gradientParam"": ""#90cb75"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#38442a"", ""gradientParam"": ""#38442a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.3421052631578947, ""gProportion"": 1.2028301886792452, ""bProportion"": 1.4330708661417322}, {""rProportion"": 0.7039473684210527, ""gProportion"": 0.7594339622641509, ""bProportion"": 0.6456692913385826}, {""rProportion"": 1.138157894736842, ""gProportion"": 1.0754716981132075, ""bProportion"": 1.1811023622047243}, {""rProportion"": 0.8552631578947368, ""gProportion"": 0.9056603773584906, ""bProportion"": 0.8188976377952756}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3684210526315789, ""gProportion"": 0.32075471698113206, ""bProportion"": 0.33070866141732286}]","[{""rProportion"": 1.0049019607843137, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1, ""gProportion"": 1.0186335403726707, ""bProportion"": 1}, {""rProportion"": 0.9826589595375722, ""gProportion"": 0.9868421052631579, ""bProportion"": 0.98}, {""rProportion"": 0.9692307692307692, ""gProportion"": 0.953125, ""bProportion"": 0.9519230769230769}, {""rProportion"": 0.9473684210526315, ""gProportion"": 0.9575471698113207, ""bProportion"": 0.9212598425196851}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block6,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f1f1b6"", ""gradientParam"": ""#f1f1b6"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a1a15d"", ""gradientParam"": ""#a09e5b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e0dd91"", ""gradientParam"": ""#d9da95"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#bbbb6c"", ""gradientParam"": ""#b6b365"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#cfcc7c"", ""gradientParam"": ""#cbc97a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#3d3c1b"", ""gradientParam"": ""#3d3c1b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.1642512077294687, ""gProportion"": 1.1813725490196079, ""bProportion"": 1.467741935483871}, {""rProportion"": 0.7777777777777778, ""gProportion"": 0.7892156862745098, ""bProportion"": 0.75}, {""rProportion"": 1.0821256038647342, ""gProportion"": 1.0833333333333333, ""bProportion"": 1.1693548387096775}, {""rProportion"": 0.9033816425120773, ""gProportion"": 0.9166666666666666, ""bProportion"": 0.8709677419354839}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.2946859903381642, ""gProportion"": 0.29411764705882354, ""bProportion"": 0.21774193548387097}]","[{""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.9937888198757764, ""gProportion"": 0.9813664596273292, ""bProportion"": 0.978494623655914}, {""rProportion"": 0.96875, ""gProportion"": 0.9864253393665159, ""bProportion"": 1.0275862068965518}, {""rProportion"": 0.9732620320855615, ""gProportion"": 0.9572192513368984, ""bProportion"": 0.9351851851851852}, {""rProportion"": 0.9806763285024155, ""gProportion"": 0.9852941176470589, ""bProportion"": 0.9838709677419355}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block7,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#ccffb6"", ""gradientParam"": ""#cdffb6"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#6ba152"", ""gradientParam"": ""#6ba452"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ade496"", ""gradientParam"": ""#aae193"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#82c068"", ""gradientParam"": ""#7eb763"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#98d47f"", ""gradientParam"": ""#90cb75"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#38442a"", ""gradientParam"": ""#38442a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.3421052631578947, ""gProportion"": 1.2028301886792452, ""bProportion"": 1.4330708661417322}, {""rProportion"": 0.7039473684210527, ""gProportion"": 0.7594339622641509, ""bProportion"": 0.6456692913385826}, {""rProportion"": 1.138157894736842, ""gProportion"": 1.0754716981132075, ""bProportion"": 1.1811023622047243}, {""rProportion"": 0.8552631578947368, ""gProportion"": 0.9056603773584906, ""bProportion"": 0.8188976377952756}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.3684210526315789, ""gProportion"": 0.32075471698113206, ""bProportion"": 0.33070866141732286}]","[{""rProportion"": 1.0049019607843137, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 1, ""gProportion"": 1.0186335403726707, ""bProportion"": 1}, {""rProportion"": 0.9826589595375722, ""gProportion"": 0.9868421052631579, ""bProportion"": 0.98}, {""rProportion"": 0.9692307692307692, ""gProportion"": 0.953125, ""bProportion"": 0.9519230769230769}, {""rProportion"": 0.9473684210526315, ""gProportion"": 0.9575471698113207, ""bProportion"": 0.9212598425196851}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
crown,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffd303"", ""gradientParam"": ""#ffae00"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
crown_score,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#f2b309"", ""gradientParam"": ""#f9aa11"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
board_out_line,1,2,prefabs/skin/board/SkinBoardPrefab,,,,"{""rProportion"": 0.7123287671232876, ""gProportion"": 0.7611940298507462, ""bProportion"": 0.7647058823529411}","{""rProportion"": 0.9807692307692307, ""gProportion"": 1.0326797385620916, ""bProportion"": 1.020979020979021}",255,"{""colorParam"": ""#34998f"", ""gradientParam"": ""#339e92"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
