_key,isShade,type,shaderPrefabPath,noShaderPrefabPath,colorList,rgbaPercentage,colorProportion,gradientProportion,opacity,color,status_one,status_two
block1,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#ffbebe"", ""gradientParam"": ""#febfbe"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#c15352"", ""gradientParam"": ""#be5152"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#fdaaaa"", ""gradientParam"": ""#f19b9b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d47373"", ""gradientParam"": ""#d47373"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#f79595"", ""gradientParam"": ""#e88483"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#99343e"", ""gradientParam"": ""#99343e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.0323886639676114, ""gProportion"": 1.2751677852348993, ""bProportion"": 1.2751677852348993}, {""rProportion"": 0.7813765182186235, ""gProportion"": 0.5570469798657718, ""bProportion"": 0.5503355704697986}, {""rProportion"": 1.0242914979757085, ""gProportion"": 1.1409395973154361, ""bProportion"": 1.1409395973154361}, {""rProportion"": 0.8582995951417004, ""gProportion"": 0.7718120805369127, ""bProportion"": 0.7718120805369127}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.6194331983805668, ""gProportion"": 0.348993288590604, ""bProportion"": 0.4161073825503356}]","[{""rProportion"": 0.996078431372549, ""gProportion"": 1.0052631578947369, ""bProportion"": 1}, {""rProportion"": 0.9844559585492227, ""gProportion"": 0.9759036144578314, ""bProportion"": 1}, {""rProportion"": 0.9525691699604744, ""gProportion"": 0.9117647058823529, ""bProportion"": 0.9117647058823529}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.9392712550607287, ""gProportion"": 0.8859060402684564, ""bProportion"": 0.8791946308724832}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block2,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#c1fafe"", ""gradientParam"": ""#c2fcfb"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#36a4b7"", ""gradientParam"": ""#39aabd"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#94f3ff"", ""gradientParam"": ""#94f3ff"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5bc7d3"", ""gradientParam"": ""#2dc3d5"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#57e3f4"", ""gradientParam"": ""#68ccdf"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#138d9b"", ""gradientParam"": ""#138d9b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 2.218390804597701, ""gProportion"": 1.1013215859030836, ""bProportion"": 1.040983606557377}, {""rProportion"": 0.6206896551724138, ""gProportion"": 0.7224669603524229, ""bProportion"": 0.75}, {""rProportion"": 1.7011494252873562, ""gProportion"": 1.0704845814977975, ""bProportion"": 1.0450819672131149}, {""rProportion"": 1.0459770114942528, ""gProportion"": 0.8766519823788547, ""bProportion"": 0.8647540983606558}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.21839080459770116, ""gProportion"": 0.6211453744493393, ""bProportion"": 0.6352459016393442}]","[{""rProportion"": 1.005181347150259, ""gProportion"": 1.008, ""bProportion"": 0.9881889763779528}, {""rProportion"": 1.0555555555555556, ""gProportion"": 1.0365853658536586, ""bProportion"": 1.0327868852459017}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.4945054945054945, ""gProportion"": 0.9798994974874372, ""bProportion"": 1.009478672985782}, {""rProportion"": 1.1954022988505748, ""gProportion"": 0.8986784140969163, ""bProportion"": 0.9139344262295082}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block3,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f5ee94"", ""gradientParam"": ""#fdf2a0"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ce8915"", ""gradientParam"": ""#cb7e0a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ffda69"", ""gradientParam"": ""#fbd663"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e4a311"", ""gradientParam"": ""#d8a80c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ffc63f"", ""gradientParam"": ""#f4ba20"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a85d0c"", ""gradientParam"": ""#a85d0c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 0.9607843137254902, ""gProportion"": 1.202020202020202, ""bProportion"": 2.3492063492063493}, {""rProportion"": 0.807843137254902, ""gProportion"": 0.6919191919191919, ""bProportion"": 0.3333333333333333}, {""rProportion"": 1, ""gProportion"": 1.101010101010101, ""bProportion"": 1.6666666666666667}, {""rProportion"": 0.8941176470588236, ""gProportion"": 0.8232323232323232, ""bProportion"": 0.2698412698412698}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.6588235294117647, ""gProportion"": 0.4696969696969697, ""bProportion"": 0.19047619047619047}]","[{""rProportion"": 1.0326530612244897, ""gProportion"": 1.0168067226890756, ""bProportion"": 1.0810810810810811}, {""rProportion"": 0.9854368932038835, ""gProportion"": 0.9197080291970803, ""bProportion"": 0.47619047619047616}, {""rProportion"": 0.984313725490196, ""gProportion"": 0.981651376146789, ""bProportion"": 0.9428571428571428}, {""rProportion"": 0.9473684210526315, ""gProportion"": 1.030674846625767, ""bProportion"": 0.7058823529411765}, {""rProportion"": 0.9568627450980393, ""gProportion"": 0.9393939393939394, ""bProportion"": 0.5079365079365079}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block4,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#ffbebe"", ""gradientParam"": ""#febfbe"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#c15352"", ""gradientParam"": ""#be5152"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#fdaaaa"", ""gradientParam"": ""#f19b9b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d47373"", ""gradientParam"": ""#d47373"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#f79595"", ""gradientParam"": ""#e88483"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#99343e"", ""gradientParam"": ""#99343e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.0323886639676114, ""gProportion"": 1.2751677852348993, ""bProportion"": 1.2751677852348993}, {""rProportion"": 0.7813765182186235, ""gProportion"": 0.5570469798657718, ""bProportion"": 0.5503355704697986}, {""rProportion"": 1.0242914979757085, ""gProportion"": 1.1409395973154361, ""bProportion"": 1.1409395973154361}, {""rProportion"": 0.8582995951417004, ""gProportion"": 0.7718120805369127, ""bProportion"": 0.7718120805369127}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.6194331983805668, ""gProportion"": 0.348993288590604, ""bProportion"": 0.4161073825503356}]","[{""rProportion"": 0.996078431372549, ""gProportion"": 1.0052631578947369, ""bProportion"": 1}, {""rProportion"": 0.9844559585492227, ""gProportion"": 0.9759036144578314, ""bProportion"": 1}, {""rProportion"": 0.9525691699604744, ""gProportion"": 0.9117647058823529, ""bProportion"": 0.9117647058823529}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.9392712550607287, ""gProportion"": 0.8859060402684564, ""bProportion"": 0.8791946308724832}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block5,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#c1fafe"", ""gradientParam"": ""#c2fcfb"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#36a4b7"", ""gradientParam"": ""#39aabd"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#94f3ff"", ""gradientParam"": ""#94f3ff"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#5bc7d3"", ""gradientParam"": ""#2dc3d5"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#57e3f4"", ""gradientParam"": ""#68ccdf"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#138d9b"", ""gradientParam"": ""#138d9b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 2.218390804597701, ""gProportion"": 1.1013215859030836, ""bProportion"": 1.040983606557377}, {""rProportion"": 0.6206896551724138, ""gProportion"": 0.7224669603524229, ""bProportion"": 0.75}, {""rProportion"": 1.7011494252873562, ""gProportion"": 1.0704845814977975, ""bProportion"": 1.0450819672131149}, {""rProportion"": 1.0459770114942528, ""gProportion"": 0.8766519823788547, ""bProportion"": 0.8647540983606558}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.21839080459770116, ""gProportion"": 0.6211453744493393, ""bProportion"": 0.6352459016393442}]","[{""rProportion"": 1.005181347150259, ""gProportion"": 1.008, ""bProportion"": 0.9881889763779528}, {""rProportion"": 1.0555555555555556, ""gProportion"": 1.0365853658536586, ""bProportion"": 1.0327868852459017}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.4945054945054945, ""gProportion"": 0.9798994974874372, ""bProportion"": 1.009478672985782}, {""rProportion"": 1.1954022988505748, ""gProportion"": 0.8986784140969163, ""bProportion"": 0.9139344262295082}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block6,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#f5ee94"", ""gradientParam"": ""#fdf2a0"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ce8915"", ""gradientParam"": ""#cb7e0a"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ffda69"", ""gradientParam"": ""#fbd663"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#e4a311"", ""gradientParam"": ""#d8a80c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#ffc63f"", ""gradientParam"": ""#f4ba20"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#a85d0c"", ""gradientParam"": ""#a85d0c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 0.9607843137254902, ""gProportion"": 1.202020202020202, ""bProportion"": 2.3492063492063493}, {""rProportion"": 0.807843137254902, ""gProportion"": 0.6919191919191919, ""bProportion"": 0.3333333333333333}, {""rProportion"": 1, ""gProportion"": 1.101010101010101, ""bProportion"": 1.6666666666666667}, {""rProportion"": 0.8941176470588236, ""gProportion"": 0.8232323232323232, ""bProportion"": 0.2698412698412698}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.6588235294117647, ""gProportion"": 0.4696969696969697, ""bProportion"": 0.19047619047619047}]","[{""rProportion"": 1.0326530612244897, ""gProportion"": 1.0168067226890756, ""bProportion"": 1.0810810810810811}, {""rProportion"": 0.9854368932038835, ""gProportion"": 0.9197080291970803, ""bProportion"": 0.47619047619047616}, {""rProportion"": 0.984313725490196, ""gProportion"": 0.981651376146789, ""bProportion"": 0.9428571428571428}, {""rProportion"": 0.9473684210526315, ""gProportion"": 1.030674846625767, ""bProportion"": 0.7058823529411765}, {""rProportion"": 0.9568627450980393, ""gProportion"": 0.9393939393939394, ""bProportion"": 0.5079365079365079}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
block7,1,1,prefabs/skin/block/SkinBlockPrefab,,"[{""colorParam"": ""#ffbebe"", ""gradientParam"": ""#febfbe"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#c15352"", ""gradientParam"": ""#be5152"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#fdaaaa"", ""gradientParam"": ""#f19b9b"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#d47373"", ""gradientParam"": ""#d47373"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#f79595"", ""gradientParam"": ""#e88483"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}, {""colorParam"": ""#99343e"", ""gradientParam"": ""#99343e"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 0, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}]","[0, 0, 0, 0]","[{""rProportion"": 1.0323886639676114, ""gProportion"": 1.2751677852348993, ""bProportion"": 1.2751677852348993}, {""rProportion"": 0.7813765182186235, ""gProportion"": 0.5570469798657718, ""bProportion"": 0.5503355704697986}, {""rProportion"": 1.0242914979757085, ""gProportion"": 1.1409395973154361, ""bProportion"": 1.1409395973154361}, {""rProportion"": 0.8582995951417004, ""gProportion"": 0.7718120805369127, ""bProportion"": 0.7718120805369127}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.6194331983805668, ""gProportion"": 0.348993288590604, ""bProportion"": 0.4161073825503356}]","[{""rProportion"": 0.996078431372549, ""gProportion"": 1.0052631578947369, ""bProportion"": 1}, {""rProportion"": 0.9844559585492227, ""gProportion"": 0.9759036144578314, ""bProportion"": 1}, {""rProportion"": 0.9525691699604744, ""gProportion"": 0.9117647058823529, ""bProportion"": 0.9117647058823529}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}, {""rProportion"": 0.9392712550607287, ""gProportion"": 0.8859060402684564, ""bProportion"": 0.8791946308724832}, {""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}]",,,,
crown,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffd513"", ""gradientParam"": ""#ffc002"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
crown_score,1,2,prefabs/skin/crow/SkinCrownPrefab,,,,,,255,"{""colorParam"": ""#ffe34b"", ""gradientParam"": ""#ffcf4c"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 1, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
board_out_line,1,2,prefabs/skin/board/SkinBoardPrefab,,,,"{""rProportion"": 2.010204081632653, ""gProportion"": 1.1534883720930234, ""bProportion"": 1.0991379310344827}","{""rProportion"": 1, ""gProportion"": 1, ""bProportion"": 1}",255,"{""colorParam"": ""#c5f8ff"", ""gradientParam"": ""#c5f8ff"", ""brightness"": 1, ""contrast"": 1, ""saturation"": 1, ""hue"": 0, ""hueEnabled"": 0, ""gradientEnabled"": 0, ""blendModeEnabled"": 1, ""gradientStrength"": 0.5, ""blendMode"": 1, ""gradientDirection"": 90, ""gradientType"": 0}",,
